ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
7619,22,21379.18329004302,0.088407137810699,0,17,0,0,-17
7620,51,31288.71354136541,0.2427576441552046,0,3,0,0,-3
7621,68,21662.04973380212,0.02725903788070733,1,220,5567,1350,6697
7622,20,22076.623579764902,0.008560284356494656,1,1004,6768,2421,8185
7623,32,39573.383216340175,0.022550205428976386,1,216,22542,1847,24173
7624,21,22619.83602067007,0.1825798689088918,1,235,12070,1728,13563
7625,26,20840.90719649479,0.30818937568136345,0,4,0,0,-4
7626,19,32284.944343945986,0.03188796219711798,1,291,6093,1623,7425
7627,39,23981.96008589796,0.01860671803877961,1,1242,13806,1874,14438
7628,25,55050.074539204456,0.03438429738927795,1,233,10826,1907,12500
7629,39,23733.509201770743,0.06683642694238544,1,834,10402,1640,11208
7630,31,28113.56694715613,0.22023145034191996,1,344,10163,1820,11639
7631,28,98347.48164966337,0.03014242033043219,1,1069,5760,1507,6198
7632,72,27924.66992868391,0.12851702978127608,1,374,7595,2186,9407
7633,61,21497.104053511976,0.023486039195581915,1,160,6617,1366,7823
7634,22,20682.741491456836,0.09645167045841752,0,6,0,0,-6
7635,35,33201.54642292734,0.15700568232221626,1,230,6103,1579,7452
7636,38,41643.573806128516,0.16002295859635668,0,381,0,0,-381
7637,35,23618.31085022236,0.05787717959593268,1,213,16174,1687,17648
7638,19,20583.46134783511,0.005767904073741477,1,691,7618,1487,8414
7639,41,23410.21529694068,0.10193427447153436,1,110,15653,1487,17030
7640,37,21641.664752245302,0.08083231463960626,0,19,0,0,-19
7641,62,21787.79438319607,0.012681801976543257,1,227,16241,1427,17441
7642,41,23703.726339841534,0.3944375181062259,1,98,9333,1388,10623
7643,74,21960.486582365043,0.09577259583675107,1,150,6620,2030,8500
7644,28,27964.76131894865,0.14554548378773088,0,101,0,0,-101
7645,73,24255.05493623003,0.06710511209808961,1,1591,5763,1348,5520
7646,46,24178.1491308291,0.21347720076094803,1,171,5709,1519,7057
7647,71,23145.346815842833,0.22950273291520684,1,131,6529,1995,8393
7648,38,25697.30469883442,0.03286460311229055,0,17,0,0,-17
7649,31,25815.788249403948,0.0014912930517580116,1,1007,8377,1478,8848
7650,28,22717.6252636915,0.0578956927920888,1,1147,9540,1514,9907
7651,63,25202.395405570784,0.14897474749849918,1,549,5686,2652,7789
7652,21,39168.57502922941,0.003144289686679037,1,231,7189,2188,9146
7653,20,36495.45439523066,0.07439506757306788,1,53,31925,2670,34542
7654,31,22198.93992460076,0.016147362473181145,1,32,9442,1438,10848
7655,67,23085.270109828707,0.05739329122728507,1,256,6708,1418,7870
7656,46,22147.307847691263,0.16676335418309152,0,7,0,0,-7
7657,57,33172.02290926193,0.08181380915365201,0,4,0,0,-4
7658,43,22520.159147655642,0.029682564829404845,1,525,7628,1755,8858
7659,52,23757.453633079942,0.02903032302283905,1,241,10752,1768,12279
7660,28,48372.217519536556,0.10891506058547164,0,6,0,0,-6
7661,69,21113.01897036662,0.1891263470803914,1,225,5514,1349,6638
7662,56,20795.4923063688,0.002818323685206277,0,20,0,0,-20
7663,20,24253.67995491187,0.061059461546080024,1,250,6356,2130,8236
7664,38,29753.771750069805,0.22733338900751562,1,154,9127,1586,10559
7665,31,23384.536579623644,0.043076920226342845,1,268,17494,1968,19194
7666,27,20686.87689870803,0.1716114751384489,1,839,5242,1393,5796
7667,56,22387.971076736125,0.16942525162273783,1,310,5785,2365,7840
7668,34,46507.181566580075,0.11246856921684213,1,47,7780,1490,9223
7669,45,25693.085667790358,0.08150986004961054,1,242,11713,2504,13975
7670,51,29303.209224205177,0.18492430807554708,1,1479,5530,1546,5597
7671,55,24651.39966025571,0.023314795335034628,1,804,5349,1450,5995
7672,28,26314.850668741346,0.014180287504151142,1,395,6171,1734,7510
7673,32,29900.046185436557,0.020988383827886314,1,325,9192,1623,10490
7674,43,23063.567630363883,0.048670537851410775,1,1738,6198,2176,6636
7675,21,39698.01963908939,0.10280381056061699,0,14,0,0,-14
7676,48,20680.841133918693,0.4820406769935527,0,136,0,0,-136
7677,21,26650.535047880807,0.12656693400796684,1,152,21464,1350,22662
7678,50,20692.87265030352,0.09510476383973479,1,338,5780,1537,6979
7679,25,67183.12015870019,0.02985820240573433,1,991,6398,1628,7035
7680,55,37108.78705032848,0.06822144322845658,1,99,5411,2367,7679
7681,42,25097.825417484735,0.10348031817308836,1,774,5625,1566,6417
7682,45,31041.543254370295,0.05765847793387743,0,146,0,0,-146
7683,71,34366.833411221494,0.07758531104956233,0,29,0,0,-29
7684,26,23513.094994165716,0.028056012989702207,0,37,0,0,-37
7685,53,21415.92848019106,0.0010645486192711452,1,313,5351,2435,7473
7686,33,21131.113998290853,0.15804449558925016,1,1137,5412,1399,5674
7687,34,36631.81149485277,0.13306619494216423,1,571,91153,1501,92083
7688,31,21146.184648733986,0.0041313199977979,1,446,9366,1452,10372
7689,40,79219.00230877515,0.08621325088995925,1,1060,7180,1387,7507
7690,27,24507.356116678184,0.13227404499179007,1,2114,5677,4812,8375
7691,20,23517.014199802554,0.07488580264449618,1,175,6994,1504,8323
7692,56,20476.464005258906,0.15848617784231164,0,54,0,0,-54
7693,55,20757.316432709424,0.14345755575375008,1,829,6755,1463,7389
7694,65,21495.390450610917,0.050198137917782465,1,767,9266,1481,9980
7695,51,24994.804713204547,0.04021474948566353,1,228,6816,1726,8314
7696,40,23941.55031620925,0.09770134913013781,0,17,0,0,-17
7697,72,20445.335335057152,0.008511691159942467,1,557,10422,2403,12268
7698,43,29951.0400540166,0.03270569788504208,0,17,0,0,-17
7699,23,60797.70235885187,0.14860213548768098,1,236,6586,1580,7930
7700,32,63624.87919970027,0.0325658486669605,1,118,5917,2023,7822
7701,20,25750.33703501265,0.20000819694797828,0,17,0,0,-17
7702,41,21058.368495219416,0.17470818326251694,0,9,0,0,-9
7703,37,22099.60011602761,0.1998388683863791,1,188,24005,1351,25168
7704,66,70773.1804185435,0.02864629620841975,1,17,7700,1528,9211
7705,61,21566.04556058094,0.11711484542821715,1,263,6475,2244,8456
7706,61,21652.444444270077,0.3024905405930524,1,124,6980,1864,8720
7707,21,36434.823903633944,0.26300157544817077,1,488,6906,1690,8108
7708,75,31992.93861590526,0.07678074593833954,0,10,0,0,-10
7709,22,40657.088029660976,0.09475266620776233,1,310,7304,1581,8575
7710,21,27563.430687586555,0.22230570901472907,0,6,0,0,-6
7711,29,20669.875526446296,0.24579169150231125,0,3,0,0,-3
7712,37,24642.59629243774,0.026649744982283386,0,40,0,0,-40
7713,57,21825.35152332669,0.07235266388347163,0,68,0,0,-68
7714,32,34132.422288933325,0.20617717173412214,1,905,5285,1819,6199
7715,58,34312.65405055837,0.01000638357234492,1,416,11484,1537,12605
7716,71,23588.937524715504,0.03322939176535506,0,94,0,0,-94
7717,70,27698.592754789053,0.2380161308886317,1,31,6552,1351,7872
7718,58,23488.54572552268,0.016254679145653914,1,898,7209,3585,9896
7719,26,22478.007425046188,0.12901961353630936,1,527,5959,2620,8052
7720,38,20252.61997088934,0.2325186021882373,0,1,0,0,-1
7721,21,34255.84337285902,0.10366689256796993,0,37,0,0,-37
7722,61,46247.96544633814,0.059232895005203776,1,20,6354,1358,7692
7723,19,23793.346971638817,0.2950411463095078,0,35,0,0,-35
7724,72,38036.77831714233,0.1571581071562487,1,134,5941,2506,8313
7725,65,21862.772852257363,0.06662490750352032,1,1247,15003,2547,16303
7726,50,27743.556105170857,0.05719103610354281,1,81,9475,1395,10789
7727,46,26597.479229063134,0.2535373827671898,1,174,7746,2245,9817
7728,21,22333.554940545426,0.04417547064521992,1,193,19269,1352,20428
7729,31,33784.04922893052,0.03245265216770923,1,461,16734,2343,18616
7730,20,21639.872023161537,0.09794820588985657,1,183,7585,1793,9195
7731,25,59602.69786453855,0.09746658075469831,1,217,7286,2772,9841
7732,69,40051.604775479645,0.2784946743067332,1,488,53476,2140,55128
7733,62,30657.36877086047,0.004515940627451728,1,379,7165,2013,8799
7734,23,20937.664648618436,0.09571446749097685,0,15,0,0,-15
7735,26,20798.590582989633,0.10470482045771763,1,295,87545,5218,92468
7736,26,22254.493817158193,0.006212035878862928,1,34,5322,1786,7074
7737,25,31100.629161447738,0.0642054991452196,1,814,6949,1351,7486
7738,29,26573.781071476933,0.058602878040526864,1,43,5268,1873,7098
7739,51,23038.08127085303,0.10911437973096458,0,2,0,0,-2
7740,27,34191.52148065254,0.13500517919464744,0,139,0,0,-139
7741,29,26040.641218935772,0.06707652267128793,1,1881,7782,2359,8260
7742,37,26132.8795372159,0.050273722100133846,1,458,15705,1788,17035
7743,46,22191.624003839308,0.16869381445953094,1,111,5555,1636,7080
7744,31,25810.55246161714,0.17613201922957167,1,1108,5418,2401,6711
7745,24,24956.013880548286,0.07206360060331805,0,93,0,0,-93
7746,39,70536.85561802314,0.0610003297585836,1,67,8748,1577,10258
7747,20,20690.346573159444,0.05447474003322645,1,872,7329,1341,7798
7748,60,22545.048932680675,0.1442904391364439,1,284,14964,2016,16696
7749,35,23299.4071626516,0.3183428461561933,1,237,8748,1781,10292
7750,39,28813.21398219769,0.0444425444764214,0,17,0,0,-17
7751,57,37513.760880743816,0.035977060665184885,1,1058,6422,3788,9152
7752,18,21285.318194380372,0.011015777118029684,1,253,6282,1998,8027
7753,61,68059.16151140358,0.0022177532336480708,1,1711,7338,1334,6961
7754,39,30119.84566474026,0.10257644658154191,1,923,5723,1382,6182
7755,41,46692.40664316545,0.0327280204027559,0,71,0,0,-71
7756,60,26777.70956521355,0.08244298733622753,0,3,0,0,-3
7757,22,21041.199570631707,0.22912447675747055,1,309,6312,1438,7441
7758,20,23252.83055321894,0.08551668216977608,1,363,10725,1829,12191
7759,49,20090.465041427295,0.02489365748960723,1,890,9982,4551,13643
7760,71,22649.99473650051,0.05277059755054369,0,44,0,0,-44
7761,41,20556.806614902947,0.09729383586140748,1,280,5972,1355,7047
7762,26,29945.097916567724,0.025988036589467325,1,980,6738,1689,7447
7763,29,21763.194227956345,0.036481211284567105,1,42,9830,1692,11480
7764,28,21398.582519398195,0.1335029940638157,0,0,0,0,0
7765,33,34979.63664903377,0.15862934044167903,1,592,6340,5966,11714
7766,21,22969.776885609303,0.01104487934961691,1,111,5346,1665,6900
7767,52,27538.444365130836,0.2285446098739406,1,195,6285,2159,8249
7768,39,27822.57708344616,0.04984473360975374,1,389,8841,2591,11043
7769,43,25334.427883834527,0.2015567044676527,1,347,5367,1754,6774
7770,18,21518.264084463997,0.16163346177507282,1,1867,6224,1578,5935
7771,41,23115.358758410504,0.014145405313826784,1,71,5682,1868,7479
7772,30,36559.616706483,0.07330360965033289,1,633,5664,1845,6876
7773,72,27195.279882953066,0.02548001441386953,1,884,10741,2549,12406
7774,43,23589.196323737455,0.03738969354886593,1,325,6643,1696,8014
7775,32,29267.640384893304,0.023059384408512136,1,1178,8000,1503,8325
7776,32,24239.879968744106,0.22269297113342199,0,16,0,0,-16
7777,39,22468.203834863933,0.03429123024188425,1,1015,5598,2561,7144
7778,60,20149.461714075256,0.25156032183990457,0,54,0,0,-54
7779,43,20443.289837399254,0.49288534834422165,1,220,7522,1690,8992
7780,43,24812.345081509833,0.01386615587068442,1,172,7085,1718,8631
7781,23,21412.955376525904,0.11376590872724276,0,40,0,0,-40
7782,30,22861.183701759823,0.17031573806600622,1,75,5682,2468,8075
7783,33,45366.35832521845,0.03061314144320968,1,32,9484,2808,12260
7784,23,21545.806768999628,0.424921609692716,1,2580,6156,2443,6019
7785,34,36658.256059012936,0.30009542643589276,0,3,0,0,-3
7786,48,44296.73275015125,0.03999100963004822,0,49,0,0,-49
7787,62,58759.90288564875,0.17255035825680354,0,43,0,0,-43
7788,44,20403.586152808373,0.3759666789101424,0,22,0,0,-22
7789,50,40140.684711124006,0.1729409006250547,1,441,7131,2052,8742
7790,30,24418.87177159362,0.025445931775354886,1,177,7877,1385,9085
7791,29,25860.10725162416,0.1709535178278696,0,151,0,0,-151
7792,29,28590.76920319894,0.1076701800850154,1,840,10499,1427,11086
7793,44,20013.429348881942,0.015219078671795313,1,113,7901,1519,9307
7794,37,25872.52217994045,0.03116529447891379,0,54,0,0,-54
7795,68,24528.100301937367,0.12675722344687815,1,400,6504,1735,7839
7796,55,20540.019165828915,0.014999125095047045,0,80,0,0,-80
7797,22,24266.80312009221,0.2540440088591236,1,444,8160,1413,9129
7798,21,22048.412147540363,0.04722037938984699,1,377,5403,1405,6431
7799,29,34591.214736810376,0.15176579776390903,1,610,5365,1392,6147
7800,49,54131.06252299709,0.07353994752431632,0,17,0,0,-17
7801,22,22419.29100283808,0.26367133763313005,0,121,0,0,-121
7802,22,22746.52031945346,0.17292142008593528,1,260,5497,1604,6841
7803,45,25635.961582704007,0.15704333081563837,0,30,0,0,-30
7804,19,24753.848574458083,0.1644331653953027,1,284,9539,1697,10952
7805,55,23867.702090552622,0.3809839917178911,0,12,0,0,-12
7806,52,28769.68198556581,0.012816371073656534,1,404,5530,1585,6711
7807,34,22120.09511354738,0.17080816465588766,1,162,14705,1772,16315
7808,64,24750.20110168205,0.2171284221123426,0,125,0,0,-125
7809,34,21765.06880977579,0.24591922527937038,1,167,6375,1336,7544
7810,50,20397.991016142223,0.1535378601860432,0,11,0,0,-11
7811,20,20954.006456335606,0.11540894915810077,1,269,10269,3369,13369
7812,54,28604.216358443715,0.08307754123388841,1,471,9175,1730,10434
7813,47,26063.67182189195,0.031141815223467664,1,851,14033,2107,15289
7814,64,35420.6129855505,0.05923578979896411,1,532,8916,1395,9779
7815,27,26336.051137030507,0.06620557271230373,1,1726,5460,2134,5868
7816,42,21698.655123300658,0.026405000233975497,1,325,6292,1488,7455
7817,40,27841.530134836652,0.139539034844548,0,23,0,0,-23
7818,18,27621.750311735297,0.1298716416671148,1,863,7846,1527,8510
7819,46,25395.782759265483,0.15513006096869283,1,1008,6771,2083,7846
7820,31,34705.79468412348,0.05237517842831433,1,79,5303,1390,6614
7821,35,32287.939013328527,0.250491639778803,1,76,6238,1361,7523
7822,33,31661.568224082443,0.15795843495239995,1,206,5548,1521,6863
7823,70,33597.26088978615,0.14848799741407026,1,284,5797,2088,7601
7824,28,35402.26341104659,0.15692030712158836,1,1781,6073,1382,5674
7825,23,104171.8522624608,0.055046429832361896,1,80,6524,2305,8749
7826,36,22014.372985966205,0.33600215768964303,1,136,6559,2497,8920
7827,20,44829.90092671634,0.13864044241247153,1,1754,8072,1573,7891
7828,72,44905.71765672084,0.19028248156608005,0,19,0,0,-19
7829,21,22616.362162406105,0.2560266366556758,1,443,14460,1428,15445
7830,19,21474.440497628282,0.3431981223713595,1,214,12526,1580,13892
7831,20,35074.534285343194,0.09231673718447421,0,14,0,0,-14
7832,20,25856.877963522795,0.1807959395424383,0,1,0,0,-1
7833,32,27117.751534079835,0.7290724947413668,0,22,0,0,-22
7834,47,20237.23398613904,0.12153146915886259,1,265,5587,1573,6895
7835,19,25484.562307301065,0.15438233745607693,0,137,0,0,-137
7836,44,32285.429953781026,0.19076530146047788,1,103,6431,1483,7811
7837,35,72376.21583871535,0.6964039495750877,0,4,0,0,-4
7838,57,42174.06137692267,0.1903015088498082,1,858,8138,1694,8974
7839,32,54007.9928346069,0.07064127145433813,1,575,5357,1471,6253
7840,29,28003.29210728061,0.1872181393230431,1,1100,5961,4438,9299
7841,26,25034.9091424482,0.0025357695451499592,1,1070,7956,1397,8283
7842,22,20384.84856060293,0.047625745950941614,1,626,7432,1475,8281
7843,49,22632.44120916494,0.1471287977327235,1,1462,9265,1566,9369
7844,28,22962.442229786833,0.1740345033850638,0,12,0,0,-12
7845,26,31736.223396205423,0.010221297842120926,1,1023,6354,1483,6814
7846,39,24337.272399822617,0.04122968494877419,1,546,7275,1714,8443
7847,70,36807.13779795468,0.03559343125487837,1,26,5680,5618,11272
7848,55,20560.502228056528,0.20452747349998196,0,90,0,0,-90
7849,23,62866.70491205905,0.093039219873231,1,279,5819,3828,9368
7850,56,33181.37630803148,0.6432205328288274,1,42,6658,1512,8128
7851,21,23723.921171665665,0.02509015105945021,1,412,5613,1738,6939
7852,21,41569.29690495323,0.025464456879368193,1,481,15095,1578,16192
7853,45,26301.149153860068,0.1073986783761019,1,52,6236,2374,8558
7854,23,21148.844022348367,0.3237281989050881,1,247,9983,1864,11600
7855,75,25664.279913296916,0.08095500503907058,1,376,8392,1836,9852
7856,65,27113.734000694934,0.0937119537375999,1,882,5395,2059,6572
7857,29,25967.013740581267,0.029973576551160147,0,31,0,0,-31
7858,26,25204.57523613032,0.036096176987202765,1,236,23958,1352,25074
7859,23,50093.824712982554,0.1171750726158005,1,796,6005,2417,7626
7860,34,24552.991103710523,0.06450965037900502,1,218,5457,1614,6853
7861,29,24895.16842700091,0.20213673453262254,1,201,6013,2766,8578
7862,61,20653.97414367828,0.3115144999555239,1,176,8527,1776,10127
7863,58,23720.717432147747,0.18603926294671275,1,1778,18271,1484,17977
7864,29,55566.771572909274,0.01581219907012106,1,706,81812,2138,83244
7865,51,28190.711000519663,0.00046814920296400894,0,55,0,0,-55
7866,26,20731.343023512236,0.08940164971910856,1,599,12896,1417,13714
7867,18,45862.51929034832,0.08971880721506778,1,321,19550,1538,20767
7868,68,31819.25217674777,0.12237364636058022,1,598,5381,1509,6292
7869,31,45110.48392719872,0.03193068783229002,0,34,0,0,-34
7870,54,26980.019952851973,0.1965633583554302,0,31,0,0,-31
7871,39,47878.39007615927,0.23752618387131683,1,527,5409,1412,6294
7872,34,28042.39787976385,0.23323451736707992,1,1168,8276,1483,8591
7873,28,23323.658286573027,0.0468157686498856,0,29,0,0,-29
7874,20,22899.146160853386,0.2807305339049253,1,143,9354,1429,10640
7875,57,39110.53149698526,0.2283600871501572,1,162,6903,1624,8365
7876,56,35227.90948535435,0.03497648859658071,1,368,9267,1443,10342
7877,74,22798.01294625872,0.0029916894629515795,0,7,0,0,-7
7878,44,36925.979121084354,0.03985589893009479,1,953,10503,1362,10912
7879,26,21849.830877239892,0.05189261376786883,0,48,0,0,-48
7880,21,30331.41403047165,0.1689962731518562,1,98,14097,1632,15631
7881,61,29345.518652821553,0.2117276215752518,1,1338,7097,1399,7158
7882,48,49663.09907925328,0.05331669257177364,1,441,6062,1550,7171
7883,24,28848.740081397027,0.07036120078558158,1,1578,5822,1366,5610
7884,19,28096.3760436796,0.10176554403814614,1,392,9995,1773,11376
7885,60,22401.0204304513,0.0656590739335476,1,458,7104,1620,8266
7886,54,29359.940273059143,0.13109515565459315,1,586,6165,2680,8259
7887,32,23087.77611486442,0.119692726261922,0,170,0,0,-170
7888,60,82614.51240987878,0.1937880220105993,1,64,8971,1778,10685
7889,31,34134.05372155519,0.03703526370934318,1,592,7053,2987,9448
7890,29,26199.249702876517,0.09814553698402086,1,518,5905,1376,6763
7891,30,46772.34051521665,0.0499528820580297,1,59,5355,1439,6735
7892,41,36183.82514226522,0.0016927549455862867,1,300,9096,1488,10284
7893,65,25705.45409565029,0.014670777195156968,1,231,5974,3430,9173
7894,22,31215.820319822116,0.05544161661193299,1,76,8419,2161,10504
7895,20,21661.785684513543,0.13930607060194328,1,8,15704,1336,17032
7896,52,40394.21292174886,0.009730956460540764,1,843,5451,2201,6809
7897,22,26353.437243981498,0.2918200070621945,0,32,0,0,-32
7898,50,21793.346118900234,0.1552402457496579,1,56,6583,1591,8118
7899,32,28852.404044170296,0.08069215179497764,0,3,0,0,-3
7900,19,26656.00561055179,0.015504285497069425,1,1297,5932,5906,10541
7901,25,30868.5866409206,0.05083110387312149,0,64,0,0,-64
7902,19,38345.93936516754,0.186541002384499,0,182,0,0,-182
7903,25,24290.13909708281,0.12760881275181835,1,173,7618,1386,8831
7904,35,25613.727326176744,0.046786791427130894,0,12,0,0,-12
7905,38,20115.271844792613,0.06288375865119575,1,608,5545,1533,6470
7906,57,22020.586064597202,0.001358927741219371,0,30,0,0,-30
7907,62,25219.4959370029,0.1180337845760015,1,854,8123,1369,8638
7908,54,20151.85489362752,0.14286095365627702,0,43,0,0,-43
7909,21,23588.190824931702,0.22311671012675222,0,51,0,0,-51
7910,51,25623.060287332926,0.005918520496677405,1,356,7836,1640,9120
7911,36,22124.71747048873,0.09939183944933422,1,1357,5583,1367,5593
7912,21,33509.40186680172,0.0354619775753932,1,132,65215,1415,66498
7913,33,36553.44252353855,0.09767101929976396,1,219,7255,1552,8588
7914,74,28191.968419377812,0.06782946609840235,1,387,6318,1572,7503
7915,52,23655.993756974924,0.042844088412760536,1,336,17540,2167,19371
7916,50,36782.85608158208,0.08433737784324616,1,449,8696,1572,9819
7917,18,26204.572874930433,0.04595679270549751,1,1474,6377,1937,6840
7918,30,45770.80476526103,0.07166028200972696,1,313,6824,2438,8949
7919,40,22943.50962763313,0.05326070121653036,1,2331,11193,3934,12796
7920,24,103801.89836516758,0.06363331556725817,1,304,8726,3171,11593
7921,48,20192.51067155057,0.005516553347781481,1,1212,13277,2337,14402
7922,23,35029.41116167375,0.147134735497097,0,77,0,0,-77
7923,68,22981.963400190725,0.15465002521575189,1,734,5860,1546,6672
7924,63,23183.630078303708,0.1588470045442722,1,415,5845,1843,7273
7925,22,23594.694328959966,0.2957843625141475,1,76,9892,1799,11615
7926,64,119202.7115385499,0.1088553147448988,1,590,8870,1473,9753
7927,21,26029.968087566074,0.07936754239355599,0,62,0,0,-62
7928,45,21689.304377870485,0.07276156874252022,1,1017,5779,3162,7924
7929,45,29474.154531643566,0.39341986487195957,0,51,0,0,-51
7930,31,30266.17657293958,0.07934449801575044,0,206,0,0,-206
7931,18,32637.170032896607,0.13537868086773286,1,91,5781,1588,7278
7932,28,40706.86644112568,0.2036338908895356,0,1,0,0,-1
7933,57,20512.53849161565,0.4187051214531754,0,8,0,0,-8
7934,71,24164.48445781191,0.35831300550393486,1,759,5729,1867,6837
7935,24,25853.882762410754,0.2350342180770182,1,744,5395,2449,7100
7936,21,28032.22121574928,0.00987106130437337,1,154,10324,1610,11780
7937,61,25165.446862351986,0.0004977118518799032,1,565,16571,2443,18449
7938,20,23253.303423449703,0.0007516145463482867,1,728,26346,1463,27081
7939,29,29512.63261073485,0.28893537009675835,1,331,5663,1562,6894
7940,29,33903.87527117129,0.019658832160428567,0,25,0,0,-25
7941,32,21466.285118862317,0.07765120628714993,1,619,6157,1473,7011
7942,58,27945.381423833423,0.06015630942980329,1,673,6134,1576,7037
7943,32,37590.49721677299,0.03011449118323632,1,248,5922,1644,7318
7944,34,23740.301541303324,0.22531975738605273,1,104,10990,1981,12867
7945,43,21747.969856338124,0.02126634651350423,0,43,0,0,-43
7946,53,38105.70775092273,0.5146138502972919,1,102,7381,1404,8683
7947,19,20824.063755918625,0.1935949791246758,1,933,9296,1837,10200
7948,34,37688.362474217094,0.08420982601139157,1,1363,8386,2048,9071
7949,47,20311.78049762017,0.0036047060763712327,1,77,33436,1987,35346
7950,34,31235.535697054507,0.14114580181457873,1,123,10033,1419,11329
7951,19,33668.76299310765,0.23275854857595504,1,404,11816,1719,13131
7952,50,134901.19900877602,0.06151360608300903,1,108,10371,1638,11901
7953,72,116150.31217947857,0.17378055752827531,1,789,7477,1387,8075
7954,32,22046.642229241243,0.2872220657208573,1,770,7387,1404,8021
7955,68,22477.078580463603,0.004463825774214049,0,147,0,0,-147
7956,32,33828.46214051112,0.14121439678811962,1,651,6951,2658,8958
7957,19,21625.0504432874,0.03925877022363052,1,141,5460,3229,8548
7958,53,21926.230178287773,0.1741650285557088,1,208,7097,1496,8385
7959,41,25537.704365755704,0.04278149464480404,1,179,12527,2448,14796
7960,21,30472.90793759657,0.057405480396455426,1,174,10019,1649,11494
7961,42,24596.733625128363,0.09054674419179838,0,87,0,0,-87
7962,26,21080.133784150767,0.019814666227240017,0,98,0,0,-98
7963,20,24662.374924307594,0.06978959029807251,1,692,5370,2466,7144
7964,67,27833.81114317387,0.1363104625704432,1,625,5647,1715,6737
7965,73,21753.58418200926,0.1483289341406099,1,2092,7926,1993,7827
7966,48,24480.21038992451,0.003172254539364029,1,436,17462,2307,19333
7967,61,31376.28790956623,0.036037566230862766,0,92,0,0,-92
7968,38,21087.51691205634,0.0604268434468954,1,375,5609,1648,6882
7969,58,21660.620553960922,0.05972071597826396,1,1589,9868,1664,9943
7970,22,33462.87916588744,0.3766244475417834,0,32,0,0,-32
7971,26,21700.017224448795,0.21428920690128275,1,2258,6860,1593,6195
7972,37,22208.34123170056,0.0915532962650057,1,433,9033,1564,10164
7973,18,28156.17831913458,0.2205968774336804,0,33,0,0,-33
7974,46,23075.74025355421,0.036217720696335234,1,509,6145,3105,8741
7975,40,26930.278746900687,0.08647818241356277,1,454,5925,1456,6927
7976,52,24101.128456654016,0.22531066370985237,1,525,11179,1834,12488
7977,36,21640.788824827774,0.04221155092065347,1,209,6384,1458,7633
7978,32,24710.061787537175,0.16743951337604304,0,68,0,0,-68
7979,56,34565.900200969525,0.11980275578128209,1,699,5751,1424,6476
7980,58,20631.874534697377,0.09170111784975997,1,528,31934,1367,32773
7981,55,30374.653609900703,0.11699245880265756,1,427,5348,1523,6444
7982,22,21922.519898624094,0.12196408539412673,0,60,0,0,-60
7983,20,22284.933780382136,0.22813475235432618,0,35,0,0,-35
7984,28,35984.97522443279,0.03122474706983698,1,174,14350,1396,15572
7985,25,20865.557126556443,0.10310487602515701,1,573,5647,2853,7927
7986,44,25547.01838064741,0.2031380217411389,1,46,5634,1800,7388
7987,24,21739.161862644334,0.2119964123384758,1,632,16744,1950,18062
7988,24,35666.052008407474,0.06965461428003239,1,383,19678,1428,20723
7989,48,103902.67727212307,0.22780204987967065,1,164,14087,1610,15533
7990,58,20724.22319065188,0.3633137326854671,0,33,0,0,-33
7991,20,30212.84218663088,0.26676333570398864,1,71,5400,3587,8916
7992,44,35445.57350465185,0.1388867342717181,0,163,0,0,-163
7993,29,42208.51179892968,0.07393636144106287,1,404,6181,2379,8156
7994,59,36453.367951688815,0.10758023472978775,0,14,0,0,-14
7995,64,26034.46625692569,0.10395370037998586,0,13,0,0,-13
7996,27,22386.841524637573,0.1571038805514879,0,34,0,0,-34
7997,28,25867.648507303744,0.18206224205642507,0,112,0,0,-112
7998,22,20718.077714307856,0.23525882962962869,1,1290,11475,4955,15140
7999,31,37889.03788420769,0.09144756409129817,1,1910,5406,2017,5513
8000,62,22744.081188883687,0.41151205805933044,1,1509,7653,1368,7512
8001,24,24880.71447680875,0.02497530415630594,1,41,15315,1428,16702
8002,33,20173.316574527336,0.2298319710478195,1,423,10381,1473,11431
8003,43,20100.29457617215,0.07281320275319227,1,183,7726,1808,9351
8004,75,24500.30231830571,0.07617194209493096,1,1295,6269,1360,6334
8005,67,32536.417653986908,0.04558711847640284,1,1145,5885,1339,6079
8006,20,42955.2818628637,0.4088640442313848,1,962,8500,1537,9075
8007,25,25459.20056180455,0.41150724972101804,1,47,9704,1563,11220
8008,29,20132.76206692001,0.13071085560637274,1,768,14328,2058,15618
8009,72,50579.10567691333,0.00017863735876103855,1,199,6123,1796,7720
8010,23,51319.405640690486,0.4549023963660043,1,378,10662,1556,11840
8011,48,24858.28940491828,0.006069081394438246,1,45,6368,2188,8511
8012,38,23093.811441752237,0.020751852868735644,1,227,9136,1470,10379
8013,37,20755.229943332888,0.10086885370483152,1,1895,7883,1561,7549
8014,26,37928.73553370344,0.14401330413825644,1,294,7632,1425,8763
8015,41,61767.361321712284,0.03007863842024466,1,71,5892,1587,7408
8016,23,27184.40891924498,0.17769329427687694,1,718,5683,2067,7032
8017,33,24844.987646694186,0.11209671844752127,1,488,7669,1382,8563
8018,52,23855.46844639432,0.2712461076392834,1,414,5887,2402,7875
8019,38,27065.469283326216,0.13289024695455792,0,19,0,0,-19
8020,56,33749.14506018557,0.24670919163231045,1,480,6151,1395,7066
