ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
5807,41,55393.690469888126,0.06335890980621725,1,425,6615,1975,8165
5808,38,27810.545754612773,0.03216735440599429,0,249,0,0,-249
5809,36,29986.645490874173,0.2846567660493352,1,398,5286,1776,6664
5810,58,33712.28380404451,0.10251883020631568,1,488,9244,1458,10214
5811,34,24046.509646248545,0.039051258126149416,1,657,6872,1369,7584
5812,26,24532.454974977925,0.0940985622450358,0,27,0,0,-27
5813,69,21798.981967044772,0.19374448181746345,0,4,0,0,-4
5814,67,62345.96090540346,0.269058317753661,1,381,7402,1335,8356
5815,59,22806.527521649037,0.15814750115329781,1,242,5530,3657,8945
5816,68,27218.9714085264,0.006789529754116236,1,537,6229,7746,13438
5817,54,47068.86413039872,0.11580317983286417,1,490,13023,1489,14022
5818,37,30044.242297580186,0.3666153377547431,1,259,12259,1717,13717
5819,31,30411.28589703879,0.02374815551614977,1,1675,6460,2030,6815
5820,73,22622.14438440274,0.09276966837433383,1,1680,7387,1389,7096
5821,67,57957.86169731191,0.10556448188231804,1,28,12096,2070,14138
5822,39,25065.65337181544,0.05413078250287935,1,791,6629,1547,7385
5823,25,21870.811911801775,0.2143949918381749,1,359,10287,1934,11862
5824,52,20827.11590523826,0.15492300824115163,1,582,8547,1394,9359
5825,44,33748.37038187593,0.14706759808544492,1,254,7311,1492,8549
5826,50,38357.12622383592,0.06751676231331723,0,21,0,0,-21
5827,50,22225.95456708237,0.04118355883241208,1,393,6753,1407,7767
5828,20,26960.86916654857,0.10231805435685563,1,1286,7044,2127,7885
5829,62,22319.490370273787,0.0017114069050090026,1,1093,9780,1399,10086
5830,21,23328.069965020943,0.012229737136743449,0,71,0,0,-71
5831,22,25583.365591291655,0.1312399362197075,1,313,8831,1831,10349
5832,44,26670.36555882692,0.3173866340507873,1,199,8549,3358,11708
5833,52,22058.211727872666,0.008721091628203276,0,10,0,0,-10
5834,29,27442.293196288534,0.010857030349260147,0,30,0,0,-30
5835,26,24616.247659058434,0.043100706198505236,0,29,0,0,-29
5836,59,20193.570391686233,0.023554810642757124,1,712,5641,1407,6336
5837,34,23754.459726201512,0.03220670117417975,0,21,0,0,-21
5838,21,32538.25582750953,0.3888956031034577,0,12,0,0,-12
5839,20,28969.60488693652,0.08163289485014939,1,162,6469,1808,8115
5840,32,20576.946226707692,0.30305753643369465,1,249,10477,1729,11957
5841,36,24275.160572800087,0.08124881537510631,1,892,9010,2298,10416
5842,25,26809.907120580672,0.038151496689275304,1,245,6235,1920,7910
5843,32,30584.315257280523,0.23119010530320158,0,111,0,0,-111
5844,35,30135.03416401709,0.21608208989759947,1,1933,16357,1582,16006
5845,61,21980.70644803829,0.30253162463913,0,24,0,0,-24
5846,58,24171.742699079045,0.3486223705874448,0,19,0,0,-19
5847,57,41773.19586814389,0.2869182756528871,0,40,0,0,-40
5848,43,34336.32504248067,0.0865744110437382,1,365,6386,2258,8279
5849,31,24264.093823231044,0.11531828958207076,1,121,5326,1826,7031
5850,27,33644.239416234435,0.08911904130025057,1,2283,6298,1405,5420
5851,46,34875.81141654417,0.039711924111726256,1,369,5660,1508,6799
5852,19,36221.75372906239,0.0756483965826146,0,7,0,0,-7
5853,20,22267.681566194573,0.06271298289375495,1,773,8488,1653,9368
5854,62,20655.04251799078,0.2866342845039054,1,967,7585,2618,9236
5855,21,28757.61678781245,0.23671732971166362,1,61,6102,1579,7620
5856,57,29761.175098802338,0.13112859830035245,1,336,5714,1639,7017
5857,19,23415.84470333766,0.09813916128552201,1,1369,6796,2138,7565
5858,34,55428.974720914324,0.17863667751496615,0,95,0,0,-95
5859,50,30661.639509603472,0.3087302064657702,1,443,5572,6242,11371
5860,60,29451.624990080898,0.12773127890441724,1,833,7651,1539,8357
5861,52,24955.57414446208,0.015056750840826852,1,1093,7558,1713,8178
5862,49,26116.293507935592,0.10846021376664008,0,56,0,0,-56
5863,18,27678.669184673512,0.048431642842437055,1,87,7306,1443,8662
5864,22,26461.08647113281,0.009862448604159765,1,97,6107,2140,8150
5865,33,36884.87294387477,0.09200378673705972,1,102,10602,2021,12521
5866,45,24862.378953514708,0.15566514452579805,1,243,7625,1554,8936
5867,27,87539.39184948213,0.0017293804817759024,1,1067,7928,1376,8237
5868,19,20076.914049545245,0.1617322196686831,1,880,7838,1600,8558
5869,57,24108.484104043873,0.09263652516746754,1,139,5750,2175,7786
5870,42,22187.10917074628,0.007849298053234692,1,837,6418,2460,8041
5871,24,27159.46467296095,0.014928999556971807,1,277,7739,1612,9074
5872,41,26006.31136130932,0.35086149762978586,0,30,0,0,-30
5873,45,74043.02758564742,0.13296356898487718,1,552,14645,1689,15782
5874,24,26970.723597548702,0.01796535206873519,1,190,6590,1769,8169
5875,73,59954.93303639414,0.012139181561243181,1,539,5509,2712,7682
5876,31,41561.258659054874,0.08205687904765427,0,11,0,0,-11
5877,32,21976.678158428596,0.16919941400722552,1,543,8463,2081,10001
5878,39,24823.81585247051,0.0336438592475259,1,803,5289,7447,11933
5879,42,38140.60635244929,0.37823187636612604,1,572,9745,1384,10557
5880,53,20684.08600585244,0.1896945625639814,1,121,6233,3274,9386
5881,27,23275.035556000446,0.029841876703967353,1,448,7083,2405,9040
5882,33,22709.66365616487,0.017359002404830914,1,1301,5572,1335,5606
5883,61,43761.43216068638,0.2849438052517443,1,930,6213,1359,6642
5884,46,86549.01525369592,0.08994573662231982,1,2153,7952,3582,9381
5885,43,27602.583813510588,0.4161182659727037,0,121,0,0,-121
5886,53,20601.584306168497,0.027502398405778724,1,1880,6479,3411,8010
5887,42,24946.68091986413,0.27488920427385305,1,121,10845,1797,12521
5888,48,22609.9150351024,0.07487033264213781,1,363,7189,3889,10715
5889,64,21992.475753572628,0.11480813875487428,0,56,0,0,-56
5890,60,21857.892829278877,0.008381629629263603,1,430,19830,3990,23390
5891,25,23241.44696020351,0.018399383916718273,1,198,8141,1335,9278
5892,46,20969.700732253306,0.21479802507837328,0,16,0,0,-16
5893,41,33576.214703696896,0.011996720516100259,1,2239,6923,2030,6714
5894,62,34130.89036687016,0.04374904673740079,1,354,5404,2149,7199
5895,23,20986.050772190272,0.2084122385278343,1,122,5343,1902,7123
5896,36,21547.491512898912,0.09436978301378841,1,283,5507,2137,7361
5897,22,26443.97660471021,0.17416414446352058,1,1212,9211,1804,9803
5898,36,37712.78927167971,0.03111235823928665,1,913,6408,1339,6834
5899,69,21240.993074272676,0.06029600748244732,1,316,15051,1830,16565
5900,36,23153.682236344543,0.39246104408971766,0,31,0,0,-31
5901,19,27776.313385593938,0.01684453169338607,1,327,6509,1484,7666
5902,38,36682.33270919522,0.13511888568013045,1,138,5461,1369,6692
5903,57,26835.015595978708,0.001027563138321212,1,498,11436,3617,14555
5904,33,33157.57992723767,0.5911521095728178,0,19,0,0,-19
5905,46,21695.051216387084,0.06534142945726772,1,918,8329,2395,9806
5906,21,20068.321567187053,0.03820096496235531,1,527,5832,1901,7206
5907,23,20074.74166800886,0.08523778213164471,0,17,0,0,-17
5908,74,22256.35403028304,0.06435768851726645,1,341,6007,2075,7741
5909,22,20753.969076542086,0.0069924159212863685,1,258,7310,2574,9626
5910,20,29432.846341147102,0.0193500386597281,1,37,8580,1888,10431
5911,58,21382.533859349358,0.08157784540977064,0,20,0,0,-20
5912,30,40070.46125488444,0.32070788039001713,0,115,0,0,-115
5913,34,23285.08521889854,0.14976116562106465,1,276,5893,1464,7081
5914,20,21599.593587154257,0.06846343952375537,1,1144,6215,1502,6573
5915,34,26681.586981063938,0.2219080793952244,1,1117,6409,1692,6984
5916,42,20430.945439974697,0.05005814179308816,1,1300,11167,2083,11950
5917,32,20375.39138664272,0.008051457460725267,1,334,7080,1740,8486
5918,66,25681.634702297135,0.171643283938414,0,35,0,0,-35
5919,68,33685.40918729111,0.09350625799418234,1,382,8154,3032,10804
5920,39,20865.440734519867,0.04314091684616326,1,575,5358,1337,6120
5921,36,29679.3653217083,0.052192351843764286,1,589,5891,2012,7314
5922,51,21343.64935336938,0.031166086543291654,0,78,0,0,-78
5923,53,37367.159977443356,0.04826560846465468,1,1947,6305,1721,6079
5924,22,22302.393976580966,0.15469257715206128,1,346,5590,2588,7832
5925,40,33106.41833258674,0.09295968786059515,1,175,6004,1721,7550
5926,62,39673.10455398853,0.16334943338228153,0,65,0,0,-65
5927,44,23155.643496774203,0.09785383736729462,1,966,8539,2211,9784
5928,59,22169.390761551087,0.06325581813205929,0,52,0,0,-52
5929,32,24078.10120516134,0.15456559513977924,1,660,11244,1762,12346
5930,33,21853.79501657641,0.03989319319835194,1,266,7730,2225,9689
5931,41,29572.00729706201,0.19822100122793856,1,1525,5831,1750,6056
5932,59,21018.61324575629,0.006399659170962037,1,547,13161,1947,14561
5933,47,28058.586564710426,0.25197411564315153,1,159,12165,1814,13820
5934,25,21852.964305806665,0.08146533456667847,0,124,0,0,-124
5935,19,38074.45144233102,0.03449761304519119,1,919,5485,1567,6133
5936,21,25791.19275769866,0.09155109192506207,0,13,0,0,-13
5937,22,21576.3025256251,0.029341223060577445,0,44,0,0,-44
5938,26,24664.848464468138,0.2486023760690756,0,64,0,0,-64
5939,23,25521.660394717313,0.10113108530478516,1,177,5644,1365,6832
5940,21,21923.689426905665,0.019344686728502262,1,137,5758,1672,7293
5941,68,20855.37832476658,0.08819091436672602,0,45,0,0,-45
5942,41,22921.349210446977,0.05641240658452057,1,245,45806,1356,46917
5943,75,32806.71394076952,0.06165906095479652,1,858,11030,2015,12187
5944,20,27393.76090743472,0.05198554708785345,1,85,12433,1646,13994
5945,60,28694.448735322658,0.3841675100521966,1,37,8823,1447,10233
5946,44,47226.10816912988,0.048754864373531395,1,901,5412,1847,6358
5947,63,21626.570598669896,0.21180016123144882,1,821,8548,3396,11123
5948,41,23921.807504654866,0.0430235631420668,1,200,10093,1838,11731
5949,25,28589.171860906263,0.07709213809348706,1,378,5833,2020,7475
5950,22,26227.93521701351,0.10611526305133823,1,95,7329,1391,8625
5951,74,28687.00149111598,0.006080493251723605,1,1038,6952,2670,8584
5952,28,34874.64187036802,0.02887775859002097,1,614,5276,1794,6456
5953,49,25557.004546233646,0.10556051415380859,1,641,7409,2100,8868
5954,37,22356.194959281238,0.16446179908256855,1,406,14138,1586,15318
5955,66,20671.873451186988,0.15115637838371676,0,37,0,0,-37
5956,33,23626.3049726814,0.37105661852038846,0,150,0,0,-150
5957,69,32506.990908404015,0.39417640373961876,0,47,0,0,-47
5958,72,22728.31086670306,0.10247743175897672,1,660,8452,2727,10519
5959,23,46476.30010819192,0.039525620577751316,0,1,0,0,-1
5960,24,21864.656274902696,0.029607342797325072,0,3,0,0,-3
5961,47,21468.657634993728,0.3826196519049389,0,62,0,0,-62
5962,75,25145.915527716148,0.03967556161631771,1,369,6970,2597,9198
5963,18,20086.048057510034,0.2430487244492132,0,71,0,0,-71
5964,51,23607.152717648914,0.0497263217860802,1,712,5831,1438,6557
5965,52,21234.385226116086,0.2039415995863091,1,1321,62731,1639,63049
5966,72,30498.567902976563,0.06293274976460608,0,33,0,0,-33
5967,19,23976.47601951264,0.07441079159274562,1,84,9829,2112,11857
5968,19,20939.465111001886,0.05024702088787388,1,282,20624,1480,21822
5969,40,23131.09979199115,0.22557540233381365,1,45,10666,1473,12094
5970,42,23315.192115195896,0.027448822079741884,1,500,5884,2077,7461
5971,30,25813.866062738034,0.0795981419174317,1,119,23926,1442,25249
5972,22,21499.748427155868,0.07152883280880289,1,616,5613,1387,6384
5973,64,27066.757203570985,0.027952446965803925,1,772,6285,3049,8562
5974,20,22662.210421259642,0.004257174654528633,1,633,6698,1779,7844
5975,19,28546.812390060782,0.3649563745387091,1,393,5663,1503,6773
5976,46,23868.177052966945,0.04248846271377814,1,82,7181,1423,8522
5977,30,28261.68358854783,0.02634742984596504,1,1044,6345,1562,6863
5978,26,25135.167076650778,0.13004325682217527,1,245,6784,1357,7896
5979,26,22209.822640252438,0.15594010535604613,0,18,0,0,-18
5980,29,22008.142904949993,0.07848212328234987,0,94,0,0,-94
5981,74,31793.745373505357,0.03766695906565021,1,54,7313,1411,8670
5982,23,25974.917933885976,0.15349948974891717,1,90,7820,1715,9445
5983,24,27511.15077592519,0.16550861777419013,1,232,5262,1609,6639
5984,37,23476.174136923542,0.1116752483856714,1,927,6318,1689,7080
5985,59,20452.269923896416,0.11857261005031508,1,393,5657,2204,7468
5986,25,21405.63218650873,0.08753976330974471,1,790,5779,4193,9182
5987,59,29190.814335340037,0.2744573205221793,1,303,18088,1636,19421
5988,31,24213.360651935564,0.07882795567298413,1,580,7513,1694,8627
5989,41,26084.507517093036,0.21981444227290214,1,555,8503,1547,9495
5990,29,21158.687600841047,0.10207837027896353,1,160,7478,1739,9057
5991,20,23008.9153585369,0.19984175668146922,0,48,0,0,-48
5992,69,20367.7658778894,0.03899879433235284,0,4,0,0,-4
5993,26,25247.909139390227,0.11809393595207936,1,111,9777,1506,11172
5994,24,20695.129359112405,0.14934983175498198,1,36,9949,1550,11463
5995,21,20856.838547808784,0.39519679367866367,0,0,0,0,0
5996,23,43312.81399611504,0.08833995274702078,0,22,0,0,-22
5997,53,26379.268376086064,0.3306657012889949,1,439,7711,1486,8758
5998,53,25270.173145407418,0.13919422977936366,1,1698,6099,1917,6318
5999,70,20362.788806295288,0.2835958853856807,1,517,5675,1427,6585
6000,31,29327.827818792248,0.1992295733388852,1,502,7158,1530,8186
6001,52,21779.4455835562,0.1986991758604371,1,670,6275,2368,7973
6002,72,26021.00527934204,0.03938330970719312,1,195,13138,2218,15161
6003,29,29506.30405577263,0.2768411938350429,1,62,9219,2358,11515
6004,36,23561.880913200297,0.025972981724335063,1,249,13677,2157,15585
6005,33,28055.812816918628,0.09471417262543776,1,735,5640,2758,7663
6006,41,22215.966641535702,0.11573224890316638,1,377,5940,1604,7167
6007,46,38584.57144878779,0.2589395640284135,1,206,8252,1340,9386
6008,34,44848.864477422896,0.047032151389756804,1,260,12513,2659,14912
6009,71,25243.500920861108,0.05215111113815411,1,642,7336,2313,9007
6010,38,27404.900075273432,0.04613674616642688,0,20,0,0,-20
6011,53,45295.04564948479,0.06249008323641538,1,131,5978,2262,8109
6012,21,21541.664554402465,0.010709550602257397,1,106,33498,1783,35175
6013,25,44371.580617433094,0.03206028205753227,1,312,7923,1454,9065
6014,74,21565.786895816873,0.20613376387502125,1,34,10951,1545,12462
6015,57,22179.303118764867,0.10322459360658719,1,123,7315,1523,8715
6016,62,35894.00922130313,0.07738723621428895,0,2,0,0,-2
6017,47,20311.92021135319,0.1369630061464374,1,180,10116,5001,14937
6018,19,54000.11218138107,0.202183601520615,1,251,10902,1374,12025
6019,18,25459.063616338903,0.03310572043810875,1,1000,27157,1604,27761
6020,20,32205.033987217426,0.043913465448025366,1,25,5371,1485,6831
6021,20,32377.657427578117,0.05210214198899263,1,115,6924,1521,8330
6022,48,21324.304971639132,0.012944097608648491,1,71,6063,1402,7394
6023,65,23346.56710300124,0.001680054059983142,1,193,5730,1451,6988
6024,41,39522.87178129554,0.04847840122932734,1,306,33558,1523,34775
6025,18,27413.2352658321,0.12924395492080706,1,903,8302,4671,12070
6026,20,23528.736515343233,0.46564265562434,1,198,6254,1567,7623
6027,18,25980.520328304945,0.08206639449761605,1,575,9854,1352,10631
6028,19,31018.40971162996,0.15933803540279998,1,654,12029,1956,13331
6029,21,73766.0283595279,0.15783245623332132,1,118,7037,1432,8351
6030,27,21027.4270649893,0.19720132824558234,0,36,0,0,-36
6031,28,20273.998715388767,0.25464782829483534,0,3,0,0,-3
6032,32,26342.832109083036,0.05988075760636803,1,1085,11281,2035,12231
6033,39,24660.384286180764,0.12066887345749164,1,214,6109,2006,7901
6034,47,22379.04406433652,0.066569983609772,0,61,0,0,-61
6035,20,20872.82241452221,0.08814613026919538,1,321,10865,2082,12626
6036,38,20645.453866520966,0.0337310909724758,0,71,0,0,-71
6037,41,22515.551727675305,0.01872307373519706,1,516,9968,2435,11887
6038,40,23019.433927820628,0.12029419632181193,0,60,0,0,-60
6039,38,20023.148253380878,0.00865718574856016,1,419,9616,1414,10611
6040,71,29565.276444796265,0.1490950831483659,1,249,6250,1708,7709
6041,63,26226.836968939802,0.09691914650205231,0,16,0,0,-16
6042,26,23389.357857768737,0.1751192860798518,1,1146,5732,2037,6623
6043,71,41140.861248560956,0.26596248544418344,1,199,28716,2623,31140
6044,30,20632.73104450702,0.3481119026356166,1,319,6772,1550,8003
6045,29,28821.04302564705,0.18430274002586403,1,589,101584,4136,105131
6046,38,28159.23019987485,0.24249055485704873,0,110,0,0,-110
6047,52,25890.769633302967,0.054212803295822155,1,509,5300,2237,7028
6048,56,23212.654720355484,0.06630206818671851,1,687,5286,1663,6262
6049,32,23422.519930566184,0.05946716334889289,0,33,0,0,-33
6050,26,20132.583933371927,0.011328526053428442,1,261,9069,2326,11134
6051,39,20813.64935198218,0.07465915115071173,1,475,9847,2011,11383
6052,20,20639.893182968364,0.0710801832049355,1,967,12099,1405,12537
6053,45,23764.236130624107,0.12469297018759913,1,242,9794,1554,11106
6054,34,23598.21731508422,0.1500416452371061,1,193,6077,1355,7239
6055,65,23065.305484909266,0.33167058465496146,1,1164,21603,2768,23207
6056,57,20300.43081318461,0.06894004086221665,0,129,0,0,-129
6057,27,30079.15717757178,0.053224702339560226,1,59,8388,1936,10265
6058,57,26238.802694150567,0.16726952901916456,1,654,6949,1648,7943
6059,42,20251.85155870022,0.34951553302060523,1,144,5696,1372,6924
6060,19,226870.51141238105,0.023005221424707664,1,345,8146,1911,9712
6061,31,45396.53110814917,0.03381934153411172,1,424,5254,1454,6284
6062,48,35973.78246220939,0.17775631942446113,1,310,7716,1417,8823
6063,19,21628.028184265426,0.07874118344418352,1,81,6782,1447,8148
6064,22,20796.237216097918,0.4580424853239506,0,130,0,0,-130
6065,24,37102.812970385836,0.18916702402381377,1,1193,5561,1914,6282
6066,39,23326.062845213426,0.03146111316507504,1,439,19854,3369,22784
6067,27,21665.204405707984,0.14446240519994594,1,394,5725,1418,6749
6068,57,50998.676143737655,0.08076514508440469,1,91,6331,2936,9176
6069,65,33379.075045990685,0.31003291895792306,1,49,8382,1925,10258
6070,21,20366.709365685587,0.0664713840403058,1,838,5249,1462,5873
6071,18,36858.86782232134,0.11263491456379622,1,454,6913,1436,7895
6072,64,22646.394098388064,0.026027404088918238,1,1027,7305,1395,7673
6073,18,27144.171315449887,0.25451341937955,1,164,8190,1584,9610
6074,36,26777.974904773346,0.06477222865357346,1,583,5380,1411,6208
6075,29,22035.00203973278,0.3168219008695998,1,1021,5412,1381,5772
6076,23,21159.489554673324,0.10568986651613305,1,139,6923,1716,8500
6077,31,22222.637721637115,0.05815556611959463,1,777,14030,1603,14856
6078,45,31445.677187263176,0.07782303310808414,1,325,65863,1908,67446
6079,21,21713.67820815531,0.08019884640541218,0,18,0,0,-18
6080,29,28099.493902837752,0.01265706130812855,1,538,6746,1544,7752
6081,38,23221.001308031005,0.08125811923821424,1,645,5676,1422,6453
6082,25,31668.114117842215,0.07241533473515971,1,28,5281,1495,6748
6083,49,23217.724380797736,0.08826209817388202,1,421,6632,1720,7931
6084,18,24973.153618095595,0.09401466193291495,1,878,5486,2895,7503
6085,27,24329.97024770641,0.03535134301737658,1,135,6707,4426,10998
6086,18,20634.75040672213,0.09333332880453427,1,2668,13646,2799,13777
6087,59,21195.925075809937,0.23468397161901097,0,27,0,0,-27
6088,63,20792.001438517895,0.07472014284372881,1,96,5337,1347,6588
6089,33,24154.61713001707,0.00045352937548090287,0,55,0,0,-55
6090,24,20110.906842417426,0.002996624965020722,0,20,0,0,-20
6091,63,20018.024207641818,0.1515533596237208,1,163,5364,1402,6603
6092,49,22499.865056549723,0.2255459836353919,1,528,8528,1927,9927
6093,26,23969.13154660274,0.05414642532035594,1,1414,6686,1384,6656
6094,37,21551.27551961321,0.42799865160971096,1,499,6398,2749,8648
6095,55,37364.04779634936,0.06901383596598559,1,55,18823,2257,21025
6096,46,21274.869151309693,0.18506844974417122,1,569,13599,2121,15151
6097,40,20836.09539194692,0.1900642260638131,1,1565,10433,1648,10516
6098,27,27948.19215660494,0.0594655290017347,1,357,8082,2054,9779
6099,60,34969.122323792726,0.06909739668204935,1,47,13826,2465,16244
6100,49,49271.00852129984,0.25126550730061836,1,524,6994,1979,8449
6101,35,22134.53653518476,0.23553148979444782,1,1390,7503,1626,7739
6102,24,27891.27575013524,0.14685500338137183,1,1611,10115,1668,10172
6103,48,37486.682605604416,0.06908000749113503,0,48,0,0,-48
6104,60,38257.03453078761,0.08492672575828067,1,508,6449,1480,7421
6105,40,29990.659793223567,0.005800392997527732,0,93,0,0,-93
6106,71,21467.497765696276,0.19124539399721877,0,39,0,0,-39
6107,30,79488.74577526371,0.022194798793524016,1,117,6442,2953,9278
6108,22,33436.35923903764,0.002106976022502508,0,28,0,0,-28
6109,26,33881.59069601422,0.07488241497258022,0,34,0,0,-34
6110,56,24797.921849421567,0.030865539236930938,0,25,0,0,-25
6111,30,34985.887781870806,0.022294722502957977,1,1149,25331,3194,27376
6112,50,28266.925190765767,0.261628476814379,0,14,0,0,-14
6113,35,26856.054004285976,0.25268668418611284,1,40,8146,1506,9612
6114,23,30897.715596325725,0.14245115751116177,1,1276,7342,1370,7436
6115,24,28983.503094948323,0.0172817283498277,1,247,9856,1776,11385
6116,69,21059.059806360106,0.09116724051269313,1,158,8239,2688,10769
6117,48,20030.459526775543,0.055787411575144344,1,884,5251,1362,5729
6118,46,22990.01236600162,0.04374214889769633,0,33,0,0,-33
6119,52,38969.33126241743,0.03869467202241321,1,1111,15248,1509,15646
6120,18,23929.729051978724,0.14353918934815646,1,292,5262,1989,6959
6121,33,26318.93578586136,0.004279787007261145,1,494,19612,1393,20511
6122,44,43415.86729295844,0.3138049103001758,1,324,7090,2339,9105
6123,34,20046.374999415,0.12245198538183465,1,398,7799,2195,9596
6124,22,34318.542066300324,0.21492909609316035,1,888,8224,1553,8889
6125,27,29257.253606568927,0.02690765498784949,0,16,0,0,-16
6126,44,20412.940335712352,0.41488878616383773,1,2145,5724,2028,5607
6127,37,25200.690781941856,0.30914882706774904,1,128,8936,1682,10490
6128,36,33360.6720186304,0.12332575771735471,1,333,8324,1590,9581
6129,65,44574.07370361192,0.013125359047077392,0,22,0,0,-22
6130,22,23344.972499344796,0.08255275682650283,1,243,5287,1338,6382
6131,31,21689.48324028058,0.02701763644776948,1,581,18489,1438,19346
6132,37,53825.129802038755,0.16470667725293767,0,155,0,0,-155
6133,28,25687.663107402645,0.009240810358168254,1,1430,7876,2358,8804
6134,64,57564.13203170212,0.18448364945412726,1,678,5727,1691,6740
6135,20,34087.27171379755,0.19048669288155595,1,613,5646,1377,6410
6136,19,27457.515934221152,0.05611422944417816,1,496,7076,1363,7943
6137,40,23519.832801246586,0.11445032600224037,1,62,10914,2437,13289
6138,58,20620.288862774138,0.03516902411525378,0,98,0,0,-98
6139,39,20342.06803302537,0.339473426355564,1,41,7098,2662,9719
6140,54,31360.17962240498,0.04474398710384591,1,347,9203,1817,10673
6141,22,20218.80269237443,0.05620002224972093,1,41,15111,13919,28989
6142,28,25604.329767883017,0.13811929419364824,1,2339,6912,3825,8398
6143,23,32732.612017022428,0.3740276350180408,0,59,0,0,-59
6144,23,21119.094102354884,0.02991333315919345,0,55,0,0,-55
6145,37,23286.46144878215,0.027123665935920156,1,81,7378,1870,9167
6146,47,23613.124997337596,0.1928869846476208,1,349,5618,1470,6739
6147,69,25330.1414264535,0.413484160510494,1,58,8890,2309,11141
6148,55,27290.038770962215,0.0044665769943125775,1,27,5389,1882,7244
6149,29,31027.250533232767,0.10232295169670816,1,1389,6586,1508,6705
6150,45,26450.50312842737,0.10269270079965895,0,54,0,0,-54
6151,25,22192.054210742564,0.18210517134453524,0,248,0,0,-248
6152,23,24408.07549065299,0.1960810621694635,1,442,5292,1519,6369
6153,20,59895.97713291532,0.18111736491516528,1,168,7546,1651,9029
6154,25,31621.175317860507,0.16111295887549176,1,694,5799,1542,6647
6155,20,24085.88469374691,0.13357470714579117,1,268,5723,2122,7577
6156,24,24836.151094403253,0.20809345254819656,1,25,6327,1964,8266
6157,28,20916.56608644068,0.0871567588503169,1,191,6424,1724,7957
6158,55,46102.04278468538,0.00767203175869644,1,1039,7811,1722,8494
6159,39,24101.122611189796,0.20625147397168336,1,731,5831,1411,6511
6160,44,23266.865749633853,0.21014585895710292,0,48,0,0,-48
6161,26,21816.7071459167,0.11173831960245174,0,11,0,0,-11
6162,21,21256.826678245794,0.2019318664710664,1,177,8535,1343,9701
6163,55,26363.433794884026,0.18471534623120564,1,1112,7400,1697,7985
6164,39,22626.63464210995,0.10253307729027378,1,389,11531,1403,12545
6165,59,29017.586450561426,0.1807171139531647,1,144,7573,2006,9435
6166,19,47332.826268867866,0.005912747940751147,1,838,5324,1678,6164
6167,28,39586.67902317199,0.11116711009919633,1,272,5402,1648,6778
6168,70,20083.163692533763,0.10873043627837134,1,329,5454,1844,6969
6169,19,26805.307552425358,0.07967751506764631,1,1017,8569,1388,8940
6170,47,35840.420877975776,0.028721738687639838,1,643,6134,1515,7006
6171,58,26452.767102607733,0.16553689578811878,0,28,0,0,-28
6172,64,24965.162456392678,0.17924702557232197,1,458,10987,1337,11866
6173,36,36488.84189869604,0.03850161146982846,0,121,0,0,-121
6174,30,21839.217687416098,0.05876368475368073,0,80,0,0,-80
6175,65,39795.171727381,0.2302476433888532,1,558,16313,1893,17648
6176,60,21349.322652636132,0.15569970433090205,1,264,5827,4793,10356
6177,66,26068.35483203519,0.19283090355435079,1,183,5847,1619,7283
6178,30,75657.90536413729,0.11967457124575906,1,2865,8022,1348,6505
6179,59,24129.749329312133,0.241236227374093,1,359,12407,1962,14010
6180,53,33952.74995597266,0.19948451240055257,0,15,0,0,-15
6181,60,23524.385952829813,0.10128262813427724,0,48,0,0,-48
6182,61,42935.85699464331,0.029323425912198164,1,163,7390,2189,9416
6183,27,38815.08143907313,0.43211799514392385,1,124,5340,1381,6597
6184,42,20754.263474794858,0.016219827446973468,0,23,0,0,-23
6185,54,61498.71337847373,0.02920321947918055,1,420,6910,1365,7855
6186,60,20076.984669002934,0.07035872478771693,1,1614,9027,1637,9050
6187,70,25666.379132898026,0.004315762235840379,1,1122,8999,1403,9280
6188,27,20907.92059093574,0.1994612905785692,0,69,0,0,-69
6189,34,25011.45424098544,0.06731687830847995,1,662,10410,1656,11404
6190,62,25652.242211125013,0.1358225144231549,1,583,7435,1760,8612
6191,46,20968.658090365672,0.0057806003779853855,1,218,6602,1584,7968
6192,23,24229.746703769906,0.014538459240903266,0,99,0,0,-99
6193,26,22944.509420003393,0.12510440343959361,1,69,6767,2147,8845
6194,47,20296.804847966818,0.008604680204325681,1,525,6601,1491,7567
6195,24,38134.26671381124,0.047105585042971784,1,213,5941,1661,7389
6196,21,26619.23963904855,0.28226872559604543,1,33,16415,2160,18542
6197,69,23096.966559896096,0.16032888021145758,1,1590,6431,2349,7190
6198,70,23901.030495599465,0.1766439591713076,1,60,6925,1698,8563
6199,69,20586.340765210694,0.14581541078829546,0,72,0,0,-72
6200,18,23856.68521815277,0.08025408026826893,0,50,0,0,-50
6201,39,31163.95968748352,0.06429695900085974,1,329,8665,1718,10054
6202,66,22515.984223203493,0.14007445052578188,0,48,0,0,-48
6203,19,22655.851658502674,0.20196144702417035,1,236,66048,1706,67518
6204,28,26081.041517023554,0.030170109278780905,0,16,0,0,-16
6205,38,32653.71817837481,0.02771159928936788,1,1337,9605,1588,9856
6206,20,20947.700074357097,0.08703548748635109,0,47,0,0,-47
6207,32,23486.145254021,0.08007537233547694,0,58,0,0,-58
6208,44,20898.33932851355,0.29793705904872375,1,662,5914,3101,8353
