ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
3014,1,1,181,2056,1875
3015,1,0,3,0,-3
3016,0,0,82,0,-82
3017,0,0,46,0,-46
3018,1,0,55,0,-55
3019,1,0,92,0,-92
3020,1,1,236,1399,1163
3021,1,1,176,1305,1129
3022,1,0,47,0,-47
3023,1,1,769,1417,648
3024,0,0,86,0,-86
3025,1,1,550,1328,778
3026,0,0,1,0,-1
3027,1,1,131,1647,1516
3028,1,1,1102,2415,1313
3029,1,0,12,0,-12
3030,1,0,67,0,-67
3031,0,0,246,0,-246
3032,1,0,34,0,-34
3033,0,0,73,0,-73
3034,0,0,22,0,-22
3035,0,0,29,0,-29
3036,1,0,205,0,-205
3037,1,1,73,1834,1761
3038,1,1,584,1590,1006
3039,1,0,119,0,-119
3040,1,0,29,0,-29
3041,1,0,139,0,-139
3042,1,0,4,0,-4
3043,0,0,95,0,-95
3044,1,1,695,1606,911
3045,0,0,20,0,-20
3046,1,0,18,0,-18
3047,1,1,288,1494,1206
3048,0,0,31,0,-31
3049,0,0,7,0,-7
3050,0,0,118,0,-118
3051,1,1,459,1376,917
3052,0,0,33,0,-33
3053,0,0,31,0,-31
3054,0,0,72,0,-72
3055,0,0,46,0,-46
3056,1,1,130,1718,1588
3057,0,0,30,0,-30
3058,1,1,1126,1555,429
3059,1,0,167,0,-167
3060,0,0,40,0,-40
3061,1,0,83,0,-83
3062,1,1,813,1279,466
3063,0,0,133,0,-133
3064,0,0,46,0,-46
3065,1,1,80,1326,1246
3066,1,1,242,2008,1766
3067,0,0,2,0,-2
3068,1,1,2588,1531,-1057
3069,0,0,2,0,-2
3070,1,0,16,0,-16
3071,1,1,235,1266,1031
3072,0,0,28,0,-28
3073,0,0,40,0,-40
3074,1,0,38,0,-38
3075,1,0,18,0,-18
3076,0,0,49,0,-49
3077,1,0,18,0,-18
3078,0,0,29,0,-29
3079,1,0,45,0,-45
3080,1,0,0,0,0
3081,1,0,76,0,-76
3082,0,0,160,0,-160
3083,0,0,0,0,0
3084,0,0,39,0,-39
3085,0,0,20,0,-20
3086,1,0,23,0,-23
3087,1,1,19,1260,1241
3088,1,1,74,3136,3062
3089,0,0,23,0,-23
3090,1,1,945,1204,259
3091,1,1,777,1367,590
3092,0,0,0,0,0
3093,1,1,1375,1303,-72
3094,1,0,9,0,-9
3095,1,1,204,1603,1399
3096,0,0,4,0,-4
3097,1,1,598,1439,841
3098,0,0,23,0,-23
3099,1,1,697,2378,1681
3100,0,0,144,0,-144
3101,0,0,76,0,-76
3102,0,0,7,0,-7
3103,1,0,117,0,-117
3104,0,0,65,0,-65
3105,1,0,6,0,-6
3106,1,0,37,0,-37
3107,1,1,703,1377,674
3108,1,1,310,1214,904
3109,1,1,563,1368,805
3110,0,0,97,0,-97
3111,1,0,103,0,-103
3112,1,0,76,0,-76
3113,0,0,29,0,-29
3114,0,0,41,0,-41
3115,0,0,92,0,-92
3116,1,1,516,1268,752
3117,1,1,577,1222,645
3118,0,0,1,0,-1
3119,0,0,30,0,-30
3120,0,0,41,0,-41
3121,1,0,125,0,-125
3122,1,0,21,0,-21
3123,0,0,82,0,-82
3124,0,0,55,0,-55
3125,1,1,608,1428,820
3126,0,0,188,0,-188
3127,1,1,546,1571,1025
3128,1,0,110,0,-110
3129,1,1,157,1281,1124
3130,0,0,59,0,-59
3131,0,0,1,0,-1
3132,1,1,2841,2192,-649
3133,0,0,7,0,-7
3134,1,1,1497,1513,16
3135,1,1,953,1633,680
3136,0,0,7,0,-7
3137,0,0,2,0,-2
3138,0,0,61,0,-61
3139,1,1,96,1269,1173
3140,1,1,691,1291,600
3141,1,1,2550,1739,-811
3142,1,0,71,0,-71
3143,1,0,10,0,-10
3144,0,0,38,0,-38
3145,1,1,331,1425,1094
3146,0,0,169,0,-169
3147,0,0,6,0,-6
3148,1,1,209,1879,1670
3149,0,0,18,0,-18
3150,0,0,82,0,-82
3151,0,0,110,0,-110
3152,0,0,23,0,-23
3153,0,0,10,0,-10
3154,1,1,248,1255,1007
3155,1,1,754,3535,2781
3156,0,0,4,0,-4
3157,1,1,599,1423,824
3158,1,0,8,0,-8
3159,0,0,46,0,-46
3160,0,0,21,0,-21
3161,0,0,57,0,-57
3162,1,0,17,0,-17
3163,1,1,217,1586,1369
3164,0,0,19,0,-19
3165,1,0,7,0,-7
3166,1,0,11,0,-11
3167,0,0,35,0,-35
3168,0,0,0,0,0
3169,1,1,138,1491,1353
3170,1,1,553,1535,982
3171,1,1,556,1359,803
3172,1,1,202,1466,1264
3173,1,1,471,3268,2797
3174,1,1,1103,2817,1714
3175,1,1,363,1240,877
3176,0,0,318,0,-318
3177,1,1,282,1439,1157
3178,1,0,16,0,-16
3179,0,0,21,0,-21
3180,1,0,178,0,-178
3181,0,0,62,0,-62
3182,1,0,0,0,0
3183,1,1,51,1580,1529
3184,1,0,76,0,-76
3185,0,0,120,0,-120
3186,0,0,32,0,-32
3187,0,0,75,0,-75
3188,1,1,436,1253,817
3189,1,1,206,1549,1343
3190,0,0,9,0,-9
3191,0,0,15,0,-15
3192,0,0,24,0,-24
3193,1,1,335,1238,903
3194,1,0,57,0,-57
3195,0,0,12,0,-12
3196,1,0,21,0,-21
3197,0,0,19,0,-19
3198,0,0,18,0,-18
3199,0,0,55,0,-55
3200,1,1,352,1919,1567
3201,1,1,1369,1675,306
3202,1,0,18,0,-18
3203,1,0,7,0,-7
3204,1,1,802,1469,667
3205,1,1,443,1254,811
3206,1,1,208,2173,1965
3207,0,0,23,0,-23
3208,1,1,128,2330,2202
3209,0,0,147,0,-147
3210,1,1,2132,1361,-771
3211,1,1,546,1545,999
3212,0,0,47,0,-47
3213,1,0,13,0,-13
3214,0,0,0,0,0
3215,0,0,181,0,-181
3216,1,0,44,0,-44
3217,1,0,48,0,-48
3218,0,0,73,0,-73
3219,1,0,140,0,-140
3220,0,0,9,0,-9
3221,1,0,11,0,-11
3222,1,1,92,1331,1239
3223,1,0,13,0,-13
3224,0,0,41,0,-41
3225,1,1,406,1287,881
3226,1,1,544,1508,964
3227,1,1,2088,1324,-764
3228,1,0,9,0,-9
3229,0,0,1,0,-1
3230,1,0,100,0,-100
3231,1,0,27,0,-27
3232,1,0,11,0,-11
3233,0,0,2,0,-2
3234,0,0,95,0,-95
3235,0,0,157,0,-157
3236,0,0,41,0,-41
3237,0,0,227,0,-227
3238,1,0,109,0,-109
3239,1,0,11,0,-11
3240,1,0,89,0,-89
3241,0,0,37,0,-37
3242,0,0,10,0,-10
3243,1,1,714,1332,618
3244,0,0,25,0,-25
3245,1,1,90,1518,1428
3246,0,0,1,0,-1
3247,1,1,703,1335,632
3248,1,1,454,1337,883
3249,1,1,345,1774,1429
3250,1,0,22,0,-22
3251,1,1,535,1415,880
3252,1,1,108,1530,1422
3253,1,0,97,0,-97
3254,0,0,102,0,-102
3255,1,0,17,0,-17
3256,1,0,3,0,-3
3257,0,0,95,0,-95
3258,0,0,18,0,-18
3259,1,0,46,0,-46
3260,0,0,25,0,-25
3261,1,0,33,0,-33
3262,0,0,36,0,-36
3263,0,0,32,0,-32
3264,1,1,2793,1412,-1381
3265,1,1,834,1271,437
3266,1,0,61,0,-61
3267,0,0,25,0,-25
3268,1,0,11,0,-11
3269,1,0,8,0,-8
3270,1,1,153,1251,1098
3271,1,0,2,0,-2
3272,1,0,97,0,-97
3273,0,0,119,0,-119
3274,0,0,43,0,-43
3275,1,1,193,1777,1584
3276,1,1,368,1265,897
3277,1,0,93,0,-93
3278,1,0,39,0,-39
3279,1,0,91,0,-91
3280,1,0,50,0,-50
3281,1,0,19,0,-19
3282,1,1,391,1346,955
3283,0,0,6,0,-6
3284,0,0,33,0,-33
3285,1,0,160,0,-160
3286,0,0,14,0,-14
3287,1,0,6,0,-6
3288,1,1,2307,1207,-1100
3289,1,1,1674,1701,27
3290,1,0,0,0,0
3291,0,0,157,0,-157
3292,0,0,75,0,-75
3293,1,0,51,0,-51
3294,1,1,194,2124,1930
3295,0,0,48,0,-48
3296,1,1,1268,2037,769
3297,0,0,205,0,-205
3298,1,0,63,0,-63
3299,1,0,87,0,-87
3300,0,0,3,0,-3
3301,1,1,406,1897,1491
3302,1,1,120,1289,1169
3303,1,0,70,0,-70
3304,0,0,12,0,-12
3305,0,0,8,0,-8
3306,1,1,299,1618,1319
3307,1,1,314,2287,1973
3308,0,0,49,0,-49
3309,1,0,29,0,-29
3310,0,0,58,0,-58
3311,1,1,1351,1218,-133
3312,1,0,24,0,-24
3313,0,0,66,0,-66
3314,0,0,25,0,-25
3315,1,1,235,1215,980
3316,1,1,191,2130,1939
3317,1,1,67,1275,1208
3318,0,0,1,0,-1
3319,1,1,324,1563,1239
3320,1,1,1287,1308,21
3321,1,0,3,0,-3
3322,0,0,4,0,-4
3323,0,0,38,0,-38
3324,1,0,100,0,-100
3325,0,0,10,0,-10
3326,1,0,17,0,-17
3327,1,0,2,0,-2
3328,1,0,107,0,-107
3329,1,0,124,0,-124
3330,0,0,39,0,-39
3331,1,0,38,0,-38
3332,0,0,55,0,-55
3333,0,0,70,0,-70
3334,1,1,182,2470,2288
3335,0,0,49,0,-49
3336,1,1,227,1263,1036
3337,0,0,52,0,-52
3338,0,0,14,0,-14
3339,1,0,43,0,-43
3340,0,0,33,0,-33
3341,1,0,86,0,-86
3342,0,0,42,0,-42
3343,1,0,39,0,-39
3344,0,0,165,0,-165
3345,1,0,1,0,-1
3346,0,0,24,0,-24
3347,1,0,0,0,0
3348,0,0,16,0,-16
3349,0,0,20,0,-20
3350,0,0,24,0,-24
3351,1,1,1578,1330,-248
3352,1,0,32,0,-32
3353,1,1,1388,1320,-68
3354,1,0,14,0,-14
3355,1,0,27,0,-27
3356,0,0,19,0,-19
3357,0,0,48,0,-48
3358,1,1,286,1769,1483
3359,0,0,120,0,-120
3360,0,0,4,0,-4
3361,1,0,24,0,-24
3362,0,0,0,0,0
3363,1,1,2028,1392,-636
3364,0,0,73,0,-73
3365,1,0,18,0,-18
3366,1,1,218,1518,1300
3367,1,0,70,0,-70
3368,1,1,173,1921,1748
3369,1,0,26,0,-26
3370,0,0,24,0,-24
3371,0,0,31,0,-31
3372,0,0,41,0,-41
3373,0,0,0,0,0
3374,1,1,432,1407,975
3375,0,0,16,0,-16
3376,1,1,417,1424,1007
3377,0,0,84,0,-84
3378,1,0,3,0,-3
3379,0,0,0,0,0
3380,1,0,36,0,-36
3381,0,0,90,0,-90
3382,0,0,63,0,-63
3383,1,0,35,0,-35
3384,1,0,86,0,-86
3385,1,0,7,0,-7
3386,0,0,35,0,-35
3387,1,0,58,0,-58
3388,1,0,22,0,-22
3389,0,0,65,0,-65
3390,1,0,22,0,-22
3391,1,0,37,0,-37
3392,0,0,113,0,-113
3393,1,0,2,0,-2
3394,0,0,1,0,-1
3395,0,0,14,0,-14
3396,1,0,2,0,-2
3397,1,1,489,1385,896
3398,1,0,64,0,-64
3399,0,0,22,0,-22
3400,0,0,33,0,-33
3401,1,1,1428,1725,297
3402,1,0,15,0,-15
3403,1,0,140,0,-140
3404,1,1,334,1279,945
3405,0,0,0,0,0
3406,1,1,189,1305,1116
3407,1,0,34,0,-34
3408,1,0,26,0,-26
3409,1,1,189,1217,1028
3410,0,0,91,0,-91
3411,1,0,2,0,-2
3412,0,0,9,0,-9
3413,0,0,64,0,-64
3414,1,1,1212,1485,273
3415,1,0,124,0,-124
3416,0,0,97,0,-97
3417,0,0,18,0,-18
3418,0,0,46,0,-46
3419,1,0,1,0,-1
3420,1,1,1685,1460,-225
3421,0,0,166,0,-166
3422,1,0,72,0,-72
3423,0,0,0,0,0
3424,1,1,881,1569,688
3425,1,0,11,0,-11
3426,0,0,10,0,-10
3427,0,0,4,0,-4
3428,0,0,48,0,-48
3429,1,0,66,0,-66
3430,1,1,1553,1301,-252
3431,1,1,1843,1233,-610
3432,0,0,15,0,-15
3433,0,0,102,0,-102
3434,0,0,41,0,-41
3435,1,1,1782,1621,-161
3436,1,0,138,0,-138
3437,1,0,14,0,-14
3438,1,0,116,0,-116
3439,1,1,45,1239,1194
3440,1,0,182,0,-182
3441,1,0,42,0,-42
3442,1,1,457,1213,756
3443,0,0,45,0,-45
3444,1,0,107,0,-107
3445,0,0,3,0,-3
3446,0,0,38,0,-38
3447,1,1,122,1400,1278
3448,0,0,4,0,-4
3449,0,0,54,0,-54
3450,1,0,38,0,-38
3451,0,0,118,0,-118
3452,1,1,387,1211,824
3453,1,1,356,1232,876
3454,0,0,28,0,-28
3455,1,1,582,2130,1548
3456,1,1,468,1773,1305
3457,0,0,2,0,-2
3458,1,0,18,0,-18
3459,1,1,679,4876,4197
3460,1,1,732,1331,599
3461,1,1,354,1335,981
3462,0,0,141,0,-141
3463,1,0,19,0,-19
3464,1,0,114,0,-114
3465,1,1,103,1478,1375
3466,1,1,1752,1922,170
3467,1,1,477,1338,861
3468,1,1,891,1746,855
3469,1,1,440,1395,955
3470,1,1,674,1220,546
3471,1,1,627,2357,1730
3472,0,0,7,0,-7
3473,0,0,20,0,-20
3474,1,1,193,1942,1749
3475,0,0,207,0,-207
3476,1,1,183,1229,1046
3477,0,0,147,0,-147
3478,1,1,109,1858,1749
3479,1,1,107,2794,2687
3480,0,0,52,0,-52
3481,0,0,7,0,-7
3482,0,0,211,0,-211
3483,0,0,37,0,-37
3484,1,0,17,0,-17
3485,1,1,452,1453,1001
3486,0,0,91,0,-91
3487,1,0,85,0,-85
3488,1,1,2133,1277,-856
3489,1,1,512,2595,2083
3490,1,0,3,0,-3
3491,0,0,29,0,-29
3492,1,0,6,0,-6
3493,1,0,53,0,-53
3494,0,0,44,0,-44
3495,0,0,0,0,0
3496,1,1,201,1387,1186
3497,1,1,157,1442,1285
3498,1,1,770,1295,525
3499,0,0,18,0,-18
3500,0,0,7,0,-7
3501,1,1,241,3795,3554
3502,1,1,458,1261,803
3503,1,0,36,0,-36
3504,1,1,342,1299,957
3505,1,1,38,1319,1281
3506,1,1,253,1471,1218
3507,1,0,22,0,-22
3508,0,0,8,0,-8
3509,1,1,133,1221,1088
3510,0,0,23,0,-23
3511,0,0,5,0,-5
3512,1,1,26,2331,2305
3513,0,0,237,0,-237
3514,0,0,118,0,-118
3515,1,1,66,1719,1653
3516,1,0,98,0,-98
3517,0,0,81,0,-81
3518,0,0,3,0,-3
3519,1,0,7,0,-7
3520,1,0,8,0,-8
3521,1,0,28,0,-28
3522,0,0,29,0,-29
3523,1,0,12,0,-12
3524,1,1,1454,1259,-195
3525,1,1,521,1202,681
3526,0,0,27,0,-27
3527,0,0,32,0,-32
3528,0,0,54,0,-54
3529,1,0,19,0,-19
3530,0,0,8,0,-8
3531,1,0,18,0,-18
3532,1,0,2,0,-2
3533,0,0,1,0,-1
3534,0,0,47,0,-47
3535,1,1,648,1256,608
3536,0,0,15,0,-15
3537,1,1,311,1405,1094
3538,1,0,66,0,-66
3539,1,1,2017,1216,-801
3540,0,0,0,0,0
3541,1,0,78,0,-78
3542,0,0,2,0,-2
3543,1,0,42,0,-42
3544,1,0,44,0,-44
3545,1,1,169,1612,1443
3546,1,1,847,1484,637
3547,1,0,7,0,-7
3548,1,0,117,0,-117
3549,1,0,45,0,-45
3550,1,1,872,1473,601
3551,1,0,99,0,-99
3552,1,0,11,0,-11
3553,1,1,376,2090,1714
3554,1,0,50,0,-50
3555,0,0,0,0,0
3556,1,0,11,0,-11
3557,0,0,17,0,-17
3558,1,1,666,1486,820
3559,0,0,14,0,-14
3560,1,0,16,0,-16
3561,0,0,47,0,-47
3562,1,1,298,1458,1160
3563,0,0,29,0,-29
3564,0,0,29,0,-29
3565,1,0,112,0,-112
3566,1,0,174,0,-174
3567,0,0,21,0,-21
3568,0,0,24,0,-24
3569,1,1,30,1287,1257
3570,1,0,18,0,-18
3571,1,0,8,0,-8
3572,1,0,30,0,-30
3573,0,0,62,0,-62
3574,1,0,58,0,-58
3575,1,0,95,0,-95
3576,1,0,35,0,-35
3577,1,0,30,0,-30
3578,0,0,91,0,-91
3579,0,0,143,0,-143
3580,0,0,205,0,-205
3581,1,0,43,0,-43
3582,1,0,21,0,-21
3583,1,1,1464,1353,-111
3584,0,0,125,0,-125
3585,0,0,7,0,-7
3586,1,1,222,1558,1336
3587,1,1,793,2399,1606
3588,0,0,22,0,-22
3589,0,0,46,0,-46
3590,0,0,142,0,-142
3591,1,0,36,0,-36
3592,0,0,4,0,-4
3593,1,0,28,0,-28
3594,1,0,20,0,-20
3595,1,1,962,1394,432
3596,0,0,18,0,-18
3597,1,0,11,0,-11
3598,0,0,88,0,-88
3599,1,0,170,0,-170
3600,1,0,49,0,-49
3601,1,1,175,1471,1296
3602,0,0,135,0,-135
3603,0,0,57,0,-57
3604,0,0,132,0,-132
3605,0,0,13,0,-13
3606,0,0,29,0,-29
3607,1,0,80,0,-80
3608,1,1,575,1500,925
3609,0,0,40,0,-40
3610,1,0,3,0,-3
3611,0,0,11,0,-11
3612,0,0,30,0,-30
3613,0,0,24,0,-24
3614,1,1,241,1875,1634
3615,0,0,31,0,-31
3616,1,1,1138,2213,1075
3617,0,0,107,0,-107
3618,0,0,16,0,-16
3619,0,0,15,0,-15
3620,1,0,26,0,-26
3621,1,1,305,1943,1638
3622,1,0,1,0,-1
3623,0,0,5,0,-5
3624,1,0,5,0,-5
3625,1,0,87,0,-87
3626,1,1,689,1443,754
3627,1,1,297,1446,1149
3628,0,0,0,0,0
3629,1,1,23,1497,1474
3630,0,0,6,0,-6
3631,0,0,29,0,-29
3632,1,1,205,2258,2053
3633,0,0,12,0,-12
3634,0,0,83,0,-83
3635,1,1,1687,2644,957
3636,1,0,67,0,-67
3637,1,1,478,1643,1165
3638,1,0,66,0,-66
3639,0,0,13,0,-13
3640,0,0,132,0,-132
3641,0,0,26,0,-26
3642,1,1,663,1735,1072
3643,1,0,126,0,-126
3644,1,0,16,0,-16
3645,0,0,95,0,-95
3646,1,0,228,0,-228
3647,0,0,70,0,-70
3648,1,1,672,1209,537
3649,1,1,183,1409,1226
3650,1,1,720,1283,563
3651,1,0,15,0,-15
3652,1,0,48,0,-48
3653,1,1,543,1694,1151
3654,1,1,1180,1288,108
3655,1,1,1709,1279,-430
3656,0,0,66,0,-66
3657,1,0,90,0,-90
3658,0,0,16,0,-16
3659,1,1,1067,1569,502
3660,0,0,42,0,-42
3661,1,1,727,1834,1107
3662,1,1,602,1453,851
3663,1,1,956,1229,273
3664,1,0,3,0,-3
3665,0,0,19,0,-19
3666,1,0,35,0,-35
3667,0,0,36,0,-36
3668,0,0,29,0,-29
3669,0,0,43,0,-43
3670,1,0,43,0,-43
3671,0,0,21,0,-21
3672,1,0,9,0,-9
3673,0,0,31,0,-31
3674,0,0,23,0,-23
3675,1,1,828,1266,438
3676,1,1,641,1894,1253
3677,0,0,43,0,-43
3678,1,1,636,1417,781
3679,0,0,176,0,-176
3680,1,1,755,1614,859
3681,0,0,9,0,-9
3682,1,1,117,1612,1495
3683,1,1,503,1246,743
3684,1,1,115,2015,1900
3685,0,0,28,0,-28
3686,0,0,82,0,-82
3687,0,0,53,0,-53
3688,0,0,52,0,-52
3689,1,0,2,0,-2
3690,1,1,86,1260,1174
3691,0,0,11,0,-11
3692,1,0,21,0,-21
3693,1,1,119,1297,1178
3694,1,1,338,1460,1122
3695,0,0,8,0,-8
3696,0,0,1,0,-1
3697,1,1,2299,1320,-979
3698,1,1,63,1499,1436
3699,1,0,54,0,-54
3700,1,0,28,0,-28
3701,1,1,1069,1259,190
3702,0,0,5,0,-5
3703,0,0,74,0,-74
3704,1,1,1664,1714,50
3705,1,1,433,1233,800
3706,1,1,113,1410,1297
3707,1,0,5,0,-5
3708,1,0,75,0,-75
3709,1,1,254,1663,1409
3710,0,0,50,0,-50
3711,1,1,335,2209,1874
3712,1,0,44,0,-44
3713,1,1,938,1595,657
3714,1,1,44,2160,2116
3715,1,1,544,1676,1132
3716,0,0,81,0,-81
3717,0,0,270,0,-270
3718,0,0,17,0,-17
3719,1,1,345,1284,939
3720,0,0,176,0,-176
3721,0,0,44,0,-44
3722,1,0,3,0,-3
3723,1,0,13,0,-13
3724,0,0,165,0,-165
3725,1,1,1481,1535,54
3726,0,0,20,0,-20
3727,1,1,630,1533,903
3728,1,0,19,0,-19
3729,0,0,15,0,-15
3730,1,1,422,1255,833
3731,1,0,32,0,-32
3732,0,0,98,0,-98
3733,1,1,520,1320,800
3734,0,0,16,0,-16
3735,0,0,16,0,-16
3736,1,0,27,0,-27
3737,0,0,20,0,-20
3738,1,0,23,0,-23
3739,1,0,85,0,-85
3740,1,0,162,0,-162
3741,1,1,242,3085,2843
3742,1,1,122,1774,1652
3743,0,0,1,0,-1
3744,1,1,369,3565,3196
3745,1,0,26,0,-26
3746,1,1,1625,1243,-382
3747,0,0,35,0,-35
3748,0,0,23,0,-23
3749,1,1,935,1424,489
3750,0,0,2,0,-2
3751,0,0,51,0,-51
3752,0,0,30,0,-30
3753,1,1,282,1723,1441
3754,1,1,38,3639,3601
3755,1,0,54,0,-54
3756,1,1,61,1788,1727
3757,0,0,122,0,-122
3758,1,0,33,0,-33
3759,1,1,236,1310,1074
3760,1,0,1,0,-1
3761,0,0,59,0,-59
3762,1,1,637,1455,818
3763,1,0,33,0,-33
3764,0,0,8,0,-8
3765,1,1,441,1522,1081
3766,0,0,39,0,-39
3767,1,0,53,0,-53
3768,0,0,6,0,-6
3769,0,0,10,0,-10
3770,1,0,9,0,-9
3771,1,1,144,1612,1468
3772,1,0,15,0,-15
3773,0,0,78,0,-78
3774,1,1,212,1298,1086
3775,1,1,1255,1210,-45
3776,1,0,18,0,-18
3777,1,1,130,1324,1194
3778,1,0,77,0,-77
3779,1,0,10,0,-10
3780,0,0,13,0,-13
3781,1,1,217,1413,1196
3782,1,0,107,0,-107
3783,0,0,47,0,-47
3784,1,1,393,1296,903
3785,1,0,31,0,-31
3786,1,0,2,0,-2
3787,0,0,43,0,-43
3788,1,1,337,1872,1535
3789,1,1,515,1521,1006
3790,1,1,180,1585,1405
3791,0,0,26,0,-26
3792,1,0,22,0,-22
3793,1,1,268,1579,1311
3794,0,0,7,0,-7
3795,1,0,6,0,-6
3796,1,1,41,2576,2535
3797,0,0,100,0,-100
3798,0,0,27,0,-27
3799,1,1,156,1307,1151
3800,1,1,286,1214,928
3801,1,0,1,0,-1
3802,1,0,140,0,-140
3803,0,0,24,0,-24
3804,0,0,3,0,-3
3805,0,0,19,0,-19
3806,1,1,736,1480,744
3807,0,0,27,0,-27
3808,1,0,67,0,-67
3809,1,0,4,0,-4
3810,1,0,1,0,-1
3811,0,0,49,0,-49
3812,0,0,14,0,-14
3813,1,1,540,1378,838
3814,1,0,14,0,-14
3815,1,1,678,1302,624
3816,1,1,570,1349,779
3817,0,0,149,0,-149
3818,1,0,54,0,-54
3819,1,0,64,0,-64
3820,1,1,301,1736,1435
3821,0,0,71,0,-71
3822,1,0,28,0,-28
3823,1,0,5,0,-5
3824,1,1,544,1636,1092
3825,1,1,106,1276,1170
3826,0,0,7,0,-7
3827,1,1,1545,1928,383
3828,1,1,22,1362,1340
3829,0,0,10,0,-10
3830,1,0,58,0,-58
3831,1,1,307,1230,923
3832,1,1,745,1220,475
3833,1,0,87,0,-87
3834,1,0,97,0,-97
3835,1,1,197,1308,1111
3836,1,0,45,0,-45
3837,1,0,177,0,-177
3838,0,0,27,0,-27
3839,1,0,110,0,-110
3840,0,0,61,0,-61
3841,0,0,2,0,-2
3842,1,1,306,2264,1958
3843,1,0,71,0,-71
3844,0,0,17,0,-17
3845,0,0,48,0,-48
3846,0,0,11,0,-11
3847,1,1,49,1362,1313
3848,1,1,52,1597,1545
3849,1,0,52,0,-52
3850,1,1,273,1280,1007
3851,1,0,229,0,-229
3852,1,1,908,1860,952
3853,1,0,29,0,-29
3854,1,1,413,1607,1194
3855,1,1,607,1220,613
3856,1,0,5,0,-5
3857,0,0,14,0,-14
3858,1,1,325,1212,887
3859,0,0,75,0,-75
3860,1,1,368,1657,1289
3861,0,0,11,0,-11
3862,1,1,487,1671,1184
3863,0,0,62,0,-62
3864,0,0,20,0,-20
3865,0,0,105,0,-105
3866,1,1,1110,1329,219
3867,1,1,453,1889,1436
3868,1,0,4,0,-4
3869,1,0,27,0,-27
3870,0,0,8,0,-8
3871,1,0,17,0,-17
3872,1,0,49,0,-49
3873,0,0,99,0,-99
3874,1,0,27,0,-27
3875,0,0,34,0,-34
3876,1,1,1040,1442,402
3877,1,0,52,0,-52
3878,1,0,11,0,-11
3879,1,1,485,1480,995
3880,0,0,34,0,-34
3881,1,1,258,1414,1156
3882,1,0,1,0,-1
3883,0,0,127,0,-127
3884,0,0,171,0,-171
3885,0,0,15,0,-15
3886,1,1,202,1638,1436
3887,0,0,6,0,-6
3888,1,1,160,1258,1098
3889,1,0,145,0,-145
3890,1,0,60,0,-60
3891,1,1,197,2051,1854
3892,1,1,285,1593,1308
3893,1,1,87,1669,1582
3894,0,0,56,0,-56
3895,1,1,99,1561,1462
3896,0,0,78,0,-78
3897,0,0,41,0,-41
3898,1,0,9,0,-9
3899,0,0,142,0,-142
3900,1,1,249,1685,1436
3901,0,0,123,0,-123
3902,0,0,5,0,-5
3903,0,0,240,0,-240
3904,0,0,21,0,-21
3905,1,0,16,0,-16
3906,1,0,85,0,-85
3907,0,0,15,0,-15
3908,0,0,65,0,-65
3909,0,0,35,0,-35
3910,0,0,42,0,-42
3911,0,0,58,0,-58
3912,0,0,220,0,-220
3913,1,1,252,1977,1725
3914,0,0,16,0,-16
3915,0,0,47,0,-47
3916,0,0,8,0,-8
3917,1,1,2510,1580,-930
3918,0,0,45,0,-45
3919,1,1,216,1868,1652
3920,1,1,29,1924,1895
3921,0,0,9,0,-9
3922,1,1,417,1200,783
3923,1,1,295,1515,1220
3924,1,1,750,1450,700
3925,0,0,0,0,0
3926,1,1,193,1873,1680
3927,1,1,109,1856,1747
3928,1,0,80,0,-80
3929,1,1,753,1522,769
3930,0,0,46,0,-46
3931,1,0,13,0,-13
3932,1,0,42,0,-42
3933,0,0,70,0,-70
3934,0,0,18,0,-18
3935,1,0,20,0,-20
3936,1,0,37,0,-37
3937,0,0,69,0,-69
3938,0,0,52,0,-52
3939,1,0,104,0,-104
3940,1,0,1,0,-1
3941,0,0,80,0,-80
3942,1,0,37,0,-37
3943,0,0,75,0,-75
3944,0,0,114,0,-114
3945,1,0,60,0,-60
3946,0,0,161,0,-161
3947,1,1,84,1385,1301
3948,0,0,53,0,-53
3949,0,0,25,0,-25
3950,0,0,142,0,-142
3951,1,1,529,1423,894
3952,0,0,23,0,-23
3953,0,0,11,0,-11
3954,0,0,3,0,-3
3955,1,0,51,0,-51
3956,1,0,256,0,-256
3957,0,0,19,0,-19
3958,1,1,2059,1507,-552
3959,1,1,1388,1638,250
3960,1,0,93,0,-93
3961,1,0,8,0,-8
3962,1,1,498,2164,1666
3963,1,1,78,1377,1299
3964,1,1,1210,1234,24
3965,1,0,89,0,-89
3966,1,1,129,1218,1089
3967,1,1,1153,1207,54
3968,1,0,14,0,-14
3969,1,0,9,0,-9
3970,1,0,24,0,-24
3971,1,1,115,1271,1156
3972,0,0,2,0,-2
3973,1,0,4,0,-4
3974,1,0,4,0,-4
3975,1,1,2333,1403,-930
3976,0,0,5,0,-5
3977,1,0,36,0,-36
3978,1,1,526,1240,714
3979,1,1,184,1209,1025
3980,0,0,26,0,-26
3981,1,1,99,1479,1380
3982,0,0,29,0,-29
3983,1,0,146,0,-146
3984,1,0,9,0,-9
3985,1,0,250,0,-250
3986,1,1,212,1555,1343
3987,0,0,41,0,-41
3988,0,0,70,0,-70
3989,0,0,12,0,-12
3990,1,1,1635,1308,-327
3991,1,1,345,1459,1114
3992,1,0,11,0,-11
3993,0,0,48,0,-48
3994,1,1,673,1702,1029
