ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
9074,1,0,53,0,-53
9075,1,1,594,1202,608
9076,1,1,806,1323,517
9077,0,0,7,0,-7
9078,1,1,103,1515,1412
9079,0,0,52,0,-52
9080,1,0,57,0,-57
9081,0,0,0,0,0
9082,1,0,34,0,-34
9083,1,1,60,1641,1581
9084,0,0,93,0,-93
9085,0,0,19,0,-19
9086,0,0,19,0,-19
9087,1,0,6,0,-6
9088,0,0,49,0,-49
9089,1,0,98,0,-98
9090,1,0,24,0,-24
9091,0,0,277,0,-277
9092,0,0,20,0,-20
9093,1,1,201,1618,1417
9094,0,0,42,0,-42
9095,1,0,130,0,-130
9096,1,1,17,1214,1197
9097,0,0,103,0,-103
9098,1,1,752,2397,1645
9099,1,1,94,1211,1117
9100,1,1,957,1657,700
9101,0,0,6,0,-6
9102,1,1,1081,1407,326
9103,1,0,40,0,-40
9104,0,0,55,0,-55
9105,0,0,25,0,-25
9106,1,1,56,2182,2126
9107,1,1,261,2384,2123
9108,0,0,132,0,-132
9109,1,1,381,1452,1071
9110,1,1,130,2010,1880
9111,0,0,38,0,-38
9112,1,0,8,0,-8
9113,0,0,45,0,-45
9114,0,0,1,0,-1
9115,1,1,813,1214,401
9116,1,0,14,0,-14
9117,0,0,21,0,-21
9118,1,0,33,0,-33
9119,1,1,383,1829,1446
9120,1,1,941,1427,486
9121,0,0,13,0,-13
9122,0,0,93,0,-93
9123,1,1,122,1307,1185
9124,1,0,8,0,-8
9125,1,0,22,0,-22
9126,0,0,165,0,-165
9127,1,0,14,0,-14
9128,0,0,8,0,-8
9129,0,0,4,0,-4
9130,1,0,15,0,-15
9131,0,0,117,0,-117
9132,1,0,3,0,-3
9133,0,0,66,0,-66
9134,0,0,51,0,-51
9135,1,0,34,0,-34
9136,1,1,266,1224,958
9137,1,1,100,1480,1380
9138,1,1,482,1559,1077
9139,0,0,132,0,-132
9140,1,0,30,0,-30
9141,0,0,39,0,-39
9142,1,1,102,1666,1564
9143,0,0,117,0,-117
9144,0,0,5,0,-5
9145,0,0,231,0,-231
9146,0,0,103,0,-103
9147,1,0,44,0,-44
9148,0,0,8,0,-8
9149,0,0,124,0,-124
9150,1,0,30,0,-30
9151,0,0,49,0,-49
9152,1,0,1,0,-1
9153,1,0,35,0,-35
9154,1,1,141,2048,1907
9155,1,1,134,2486,2352
9156,0,0,20,0,-20
9157,1,0,5,0,-5
9158,1,1,1172,1399,227
9159,1,1,585,1202,617
9160,0,0,19,0,-19
9161,1,1,1187,2211,1024
9162,1,0,165,0,-165
9163,1,0,199,0,-199
9164,0,0,23,0,-23
9165,1,0,0,0,0
9166,1,1,6268,1335,-4933
9167,1,1,581,2184,1603
9168,0,0,41,0,-41
9169,1,0,214,0,-214
9170,0,0,52,0,-52
9171,1,0,8,0,-8
9172,0,0,30,0,-30
9173,0,0,28,0,-28
9174,0,0,17,0,-17
9175,0,0,47,0,-47
9176,1,1,439,1261,822
9177,0,0,5,0,-5
9178,1,0,31,0,-31
9179,1,1,579,1241,662
9180,1,0,70,0,-70
9181,1,1,2007,1227,-780
9182,1,1,345,1664,1319
9183,0,0,68,0,-68
9184,0,0,1,0,-1
9185,1,1,386,1269,883
9186,0,0,137,0,-137
9187,1,1,150,1519,1369
9188,1,1,422,1338,916
9189,1,1,674,1274,600
9190,1,0,103,0,-103
9191,1,1,2267,1493,-774
9192,1,0,7,0,-7
9193,1,0,59,0,-59
9194,1,0,7,0,-7
9195,0,0,30,0,-30
9196,0,0,15,0,-15
9197,0,0,64,0,-64
9198,0,0,9,0,-9
9199,0,0,21,0,-21
9200,0,0,30,0,-30
9201,0,0,11,0,-11
9202,0,0,17,0,-17
9203,1,0,34,0,-34
9204,1,0,44,0,-44
9205,1,1,330,1229,899
9206,1,0,37,0,-37
9207,1,1,131,1249,1118
9208,0,0,1,0,-1
9209,1,0,14,0,-14
9210,1,0,16,0,-16
9211,1,1,412,1278,866
9212,1,1,189,1389,1200
9213,1,1,444,1405,961
9214,0,0,46,0,-46
9215,0,0,202,0,-202
9216,1,0,19,0,-19
9217,0,0,16,0,-16
9218,0,0,13,0,-13
9219,1,0,5,0,-5
9220,1,0,65,0,-65
9221,1,1,124,1485,1361
9222,0,0,92,0,-92
9223,1,1,401,1305,904
9224,1,1,2608,3321,713
9225,1,0,5,0,-5
9226,1,1,1217,1246,29
9227,0,0,46,0,-46
9228,1,0,10,0,-10
9229,1,1,570,1631,1061
9230,1,0,9,0,-9
9231,0,0,28,0,-28
9232,1,1,296,2799,2503
9233,1,1,420,1299,879
9234,1,1,699,1222,523
9235,0,0,62,0,-62
9236,0,0,122,0,-122
9237,1,1,141,1203,1062
9238,1,1,19,1295,1276
9239,1,0,10,0,-10
9240,0,0,71,0,-71
9241,1,1,544,1247,703
9242,1,1,287,1245,958
9243,1,0,63,0,-63
9244,1,0,52,0,-52
9245,0,0,225,0,-225
9246,0,0,15,0,-15
9247,1,0,33,0,-33
9248,0,0,4,0,-4
9249,1,1,78,1893,1815
9250,1,1,943,1225,282
9251,1,1,99,1335,1236
9252,1,1,925,1223,298
9253,1,1,1178,1663,485
9254,1,1,187,1797,1610
9255,1,1,1368,1381,13
9256,1,0,16,0,-16
9257,1,0,24,0,-24
9258,1,0,29,0,-29
9259,0,0,12,0,-12
9260,1,1,321,1338,1017
9261,1,1,721,1277,556
9262,0,0,21,0,-21
9263,0,0,234,0,-234
9264,0,0,14,0,-14
9265,1,0,8,0,-8
9266,0,0,76,0,-76
9267,1,1,404,1459,1055
9268,1,0,84,0,-84
9269,1,0,162,0,-162
9270,1,0,138,0,-138
9271,1,1,493,1698,1205
9272,1,0,107,0,-107
9273,0,0,127,0,-127
9274,0,0,59,0,-59
9275,0,0,9,0,-9
9276,0,0,30,0,-30
9277,0,0,20,0,-20
9278,0,0,82,0,-82
9279,0,0,55,0,-55
9280,0,0,83,0,-83
9281,1,0,12,0,-12
9282,0,0,33,0,-33
9283,1,1,800,1729,929
9284,1,0,95,0,-95
9285,0,0,0,0,0
9286,1,0,30,0,-30
9287,0,0,54,0,-54
9288,1,1,430,1431,1001
9289,0,0,100,0,-100
9290,0,0,34,0,-34
9291,0,0,66,0,-66
9292,0,0,18,0,-18
9293,0,0,5,0,-5
9294,0,0,22,0,-22
9295,1,0,14,0,-14
9296,0,0,94,0,-94
9297,1,1,308,1335,1027
9298,0,0,18,0,-18
9299,1,1,1416,1224,-192
9300,1,0,32,0,-32
9301,0,0,28,0,-28
9302,1,1,847,1323,476
9303,1,0,37,0,-37
9304,1,1,59,1414,1355
9305,1,1,948,1216,268
9306,1,1,1253,1539,286
9307,0,0,68,0,-68
9308,0,0,101,0,-101
9309,1,1,328,1250,922
9310,1,0,42,0,-42
9311,1,1,150,1646,1496
9312,1,1,71,1232,1161
9313,1,0,5,0,-5
9314,0,0,53,0,-53
9315,1,1,702,1421,719
9316,1,0,20,0,-20
9317,0,0,43,0,-43
9318,0,0,59,0,-59
9319,0,0,88,0,-88
9320,1,0,11,0,-11
9321,1,1,173,1380,1207
9322,1,1,24,1376,1352
9323,1,1,1861,1737,-124
9324,1,0,5,0,-5
9325,1,0,19,0,-19
9326,1,0,11,0,-11
9327,1,1,377,1260,883
9328,0,0,63,0,-63
9329,0,0,10,0,-10
9330,1,1,61,2943,2882
9331,1,0,2,0,-2
9332,1,0,109,0,-109
9333,1,1,349,1405,1056
9334,1,1,184,1769,1585
9335,0,0,5,0,-5
9336,1,1,65,3119,3054
9337,1,0,65,0,-65
9338,1,0,29,0,-29
9339,1,0,49,0,-49
9340,1,0,46,0,-46
9341,1,0,85,0,-85
9342,1,1,572,1221,649
9343,1,1,871,1490,619
9344,1,1,1326,1986,660
9345,0,0,9,0,-9
9346,1,0,2,0,-2
9347,1,1,280,1289,1009
9348,1,0,70,0,-70
9349,1,0,7,0,-7
9350,0,0,0,0,0
9351,0,0,24,0,-24
9352,0,0,19,0,-19
9353,1,0,8,0,-8
9354,0,0,37,0,-37
9355,0,0,52,0,-52
9356,1,0,65,0,-65
9357,0,0,16,0,-16
9358,1,1,448,3039,2591
9359,0,0,7,0,-7
9360,1,0,61,0,-61
9361,1,0,73,0,-73
9362,1,0,10,0,-10
9363,1,0,18,0,-18
9364,1,0,72,0,-72
9365,0,0,99,0,-99
9366,1,0,19,0,-19
9367,1,0,23,0,-23
9368,1,1,1735,1237,-498
9369,1,0,119,0,-119
9370,1,1,231,1787,1556
9371,1,1,134,1461,1327
9372,0,0,25,0,-25
9373,1,1,571,1264,693
9374,0,0,23,0,-23
9375,0,0,34,0,-34
9376,0,0,76,0,-76
9377,1,1,343,1335,992
9378,1,1,1327,1399,72
9379,1,1,516,1700,1184
9380,1,0,0,0,0
9381,1,0,167,0,-167
9382,1,0,1,0,-1
9383,1,0,19,0,-19
9384,1,0,20,0,-20
9385,1,0,91,0,-91
9386,1,0,23,0,-23
9387,0,0,84,0,-84
9388,1,1,909,1213,304
9389,1,1,364,1372,1008
9390,0,0,49,0,-49
9391,1,0,1,0,-1
9392,1,0,54,0,-54
9393,1,1,918,1664,746
9394,0,0,11,0,-11
9395,0,0,3,0,-3
9396,0,0,49,0,-49
9397,1,0,62,0,-62
9398,1,0,111,0,-111
9399,0,0,103,0,-103
9400,1,0,9,0,-9
9401,1,1,339,1969,1630
9402,1,1,1447,1416,-31
9403,1,1,832,1804,972
9404,1,1,521,2316,1795
9405,1,1,346,1205,859
9406,1,1,49,1208,1159
9407,0,0,47,0,-47
9408,0,0,15,0,-15
9409,1,1,913,2089,1176
9410,1,0,87,0,-87
9411,1,1,385,1343,958
9412,1,1,147,1261,1114
9413,1,0,27,0,-27
9414,0,0,17,0,-17
9415,1,0,79,0,-79
9416,0,0,14,0,-14
9417,1,0,25,0,-25
9418,1,1,267,1641,1374
9419,1,1,383,1365,982
9420,1,0,61,0,-61
9421,1,1,256,1469,1213
9422,1,1,658,3271,2613
9423,1,0,99,0,-99
9424,1,0,25,0,-25
9425,1,0,18,0,-18
9426,1,0,29,0,-29
9427,1,0,12,0,-12
9428,1,0,18,0,-18
9429,1,1,1084,1367,283
9430,1,1,986,1295,309
9431,0,0,43,0,-43
9432,1,1,549,1438,889
9433,0,0,4,0,-4
9434,0,0,39,0,-39
9435,1,0,32,0,-32
9436,1,0,5,0,-5
9437,1,1,124,1251,1127
9438,1,0,51,0,-51
9439,0,0,35,0,-35
9440,1,0,10,0,-10
9441,0,0,34,0,-34
9442,0,0,25,0,-25
9443,0,0,62,0,-62
9444,1,1,2407,1503,-904
9445,1,1,1485,2248,763
9446,1,0,31,0,-31
9447,1,1,375,1274,899
9448,1,1,1256,1418,162
9449,1,0,50,0,-50
9450,0,0,159,0,-159
9451,1,0,80,0,-80
9452,1,1,706,1760,1054
9453,0,0,51,0,-51
9454,1,1,49,1304,1255
9455,1,1,22,1469,1447
9456,1,1,1132,1256,124
9457,0,0,13,0,-13
9458,1,1,630,1374,744
9459,0,0,8,0,-8
9460,0,0,5,0,-5
9461,1,1,140,1814,1674
9462,1,1,913,1560,647
9463,1,0,33,0,-33
9464,1,0,59,0,-59
9465,1,1,154,5225,5071
9466,1,1,138,1223,1085
9467,0,0,11,0,-11
9468,1,1,106,1467,1361
9469,1,1,318,1226,908
9470,1,1,307,2161,1854
9471,0,0,212,0,-212
9472,1,0,8,0,-8
9473,0,0,16,0,-16
9474,1,1,413,1276,863
9475,0,0,110,0,-110
9476,1,0,9,0,-9
9477,1,1,692,1232,540
9478,1,0,7,0,-7
9479,1,0,59,0,-59
9480,0,0,2,0,-2
9481,0,0,7,0,-7
9482,1,1,169,1285,1116
9483,1,1,328,1367,1039
9484,1,0,78,0,-78
9485,1,1,399,1836,1437
9486,0,0,13,0,-13
9487,1,1,731,1334,603
9488,1,1,1606,1263,-343
9489,1,0,12,0,-12
9490,0,0,39,0,-39
9491,1,0,16,0,-16
9492,0,0,35,0,-35
9493,0,0,30,0,-30
9494,1,0,1,0,-1
9495,0,0,33,0,-33
9496,0,0,58,0,-58
9497,0,0,38,0,-38
9498,1,0,79,0,-79
9499,1,0,52,0,-52
9500,0,0,18,0,-18
9501,1,1,729,1225,496
9502,0,0,0,0,0
9503,0,0,27,0,-27
9504,1,0,30,0,-30
9505,1,0,33,0,-33
9506,1,0,5,0,-5
9507,0,0,135,0,-135
9508,0,0,19,0,-19
9509,1,0,11,0,-11
9510,0,0,21,0,-21
9511,0,0,23,0,-23
9512,0,0,23,0,-23
9513,1,0,6,0,-6
9514,0,0,19,0,-19
9515,1,0,26,0,-26
9516,1,0,11,0,-11
9517,1,0,95,0,-95
9518,1,1,336,1437,1101
9519,1,0,68,0,-68
9520,1,0,12,0,-12
9521,1,0,17,0,-17
9522,1,1,392,1433,1041
9523,0,0,35,0,-35
9524,1,1,542,1204,662
9525,1,0,17,0,-17
9526,0,0,52,0,-52
9527,1,1,733,1261,528
9528,1,1,140,1770,1630
9529,0,0,138,0,-138
9530,0,0,33,0,-33
9531,1,0,2,0,-2
9532,1,1,57,1306,1249
9533,1,0,90,0,-90
9534,0,0,54,0,-54
9535,0,0,24,0,-24
9536,1,0,2,0,-2
9537,0,0,58,0,-58
9538,0,0,21,0,-21
9539,0,0,94,0,-94
9540,0,0,3,0,-3
9541,1,0,18,0,-18
9542,1,0,39,0,-39
9543,1,0,32,0,-32
9544,1,1,334,1703,1369
9545,1,0,84,0,-84
9546,0,0,13,0,-13
9547,1,1,91,1400,1309
9548,1,1,200,1447,1247
9549,1,0,37,0,-37
9550,1,1,303,1367,1064
9551,1,0,17,0,-17
9552,0,0,28,0,-28
9553,1,0,16,0,-16
9554,1,0,77,0,-77
9555,0,0,1,0,-1
9556,1,0,2,0,-2
9557,1,1,237,1521,1284
9558,0,0,47,0,-47
9559,0,0,15,0,-15
9560,0,0,32,0,-32
9561,1,0,26,0,-26
9562,0,0,8,0,-8
9563,0,0,129,0,-129
9564,0,0,18,0,-18
9565,1,0,4,0,-4
9566,1,0,71,0,-71
9567,0,0,47,0,-47
9568,0,0,117,0,-117
9569,0,0,23,0,-23
9570,1,0,79,0,-79
9571,0,0,114,0,-114
9572,1,1,41,2163,2122
9573,0,0,117,0,-117
9574,1,1,256,1538,1282
9575,1,0,39,0,-39
9576,1,0,18,0,-18
9577,1,1,163,1228,1065
9578,1,0,20,0,-20
9579,0,0,5,0,-5
9580,1,0,149,0,-149
9581,1,1,3167,5910,2743
9582,1,0,44,0,-44
9583,1,1,102,1285,1183
9584,1,0,18,0,-18
9585,0,0,31,0,-31
9586,1,0,31,0,-31
9587,1,0,76,0,-76
9588,0,0,3,0,-3
9589,1,0,8,0,-8
9590,1,1,91,1391,1300
9591,1,1,149,2799,2650
9592,1,0,21,0,-21
9593,0,0,6,0,-6
9594,0,0,2,0,-2
9595,1,1,381,1590,1209
9596,1,0,51,0,-51
9597,1,0,71,0,-71
9598,1,0,49,0,-49
9599,1,1,2093,1923,-170
9600,0,0,23,0,-23
9601,1,0,10,0,-10
9602,1,0,38,0,-38
9603,0,0,12,0,-12
9604,0,0,63,0,-63
9605,1,1,55,1862,1807
9606,1,1,267,1322,1055
9607,1,1,907,1223,316
9608,0,0,22,0,-22
9609,0,0,36,0,-36
9610,1,0,36,0,-36
9611,0,0,11,0,-11
9612,1,1,139,1242,1103
9613,0,0,61,0,-61
9614,1,1,716,1589,873
9615,0,0,44,0,-44
9616,1,1,51,1484,1433
9617,0,0,8,0,-8
9618,0,0,61,0,-61
9619,0,0,85,0,-85
9620,0,0,92,0,-92
9621,1,0,39,0,-39
9622,0,0,16,0,-16
9623,0,0,121,0,-121
9624,0,0,24,0,-24
9625,1,0,86,0,-86
9626,0,0,7,0,-7
9627,0,0,1,0,-1
9628,0,0,3,0,-3
9629,1,1,658,1411,753
9630,0,0,144,0,-144
9631,0,0,34,0,-34
9632,0,0,6,0,-6
9633,0,0,219,0,-219
9634,0,0,5,0,-5
9635,1,1,294,1518,1224
9636,1,1,301,1394,1093
9637,1,1,680,2525,1845
9638,0,0,24,0,-24
9639,1,0,78,0,-78
9640,1,1,291,1201,910
9641,1,1,23,1209,1186
9642,0,0,54,0,-54
9643,1,0,55,0,-55
9644,0,0,19,0,-19
9645,1,0,10,0,-10
9646,0,0,29,0,-29
9647,1,0,61,0,-61
9648,0,0,224,0,-224
9649,0,0,36,0,-36
9650,1,0,35,0,-35
9651,0,0,107,0,-107
9652,1,1,870,1415,545
9653,1,1,351,1409,1058
9654,1,0,168,0,-168
9655,1,0,4,0,-4
9656,0,0,44,0,-44
9657,0,0,73,0,-73
9658,0,0,134,0,-134
9659,1,0,88,0,-88
9660,0,0,8,0,-8
9661,0,0,75,0,-75
9662,1,1,87,1530,1443
9663,0,0,156,0,-156
9664,0,0,19,0,-19
9665,0,0,32,0,-32
9666,0,0,3,0,-3
9667,0,0,6,0,-6
9668,1,1,71,1698,1627
9669,0,0,112,0,-112
9670,1,0,27,0,-27
9671,1,1,573,1573,1000
9672,1,0,74,0,-74
9673,0,0,1,0,-1
9674,1,0,18,0,-18
9675,1,1,102,2187,2085
9676,1,1,663,1262,599
9677,1,0,32,0,-32
9678,1,1,1236,1220,-16
9679,1,0,78,0,-78
9680,0,0,42,0,-42
9681,0,0,17,0,-17
9682,1,1,113,2510,2397
9683,1,0,35,0,-35
9684,0,0,10,0,-10
9685,1,0,40,0,-40
9686,1,0,3,0,-3
9687,1,0,101,0,-101
9688,0,0,53,0,-53
9689,1,1,49,1412,1363
9690,1,1,635,1209,574
9691,0,0,122,0,-122
9692,0,0,25,0,-25
9693,1,1,63,1494,1431
9694,1,0,10,0,-10
9695,1,0,23,0,-23
9696,1,0,207,0,-207
9697,1,1,348,1488,1140
9698,1,0,37,0,-37
9699,0,0,92,0,-92
9700,0,0,3,0,-3
9701,0,0,1,0,-1
9702,1,1,326,1603,1277
9703,0,0,42,0,-42
9704,1,0,6,0,-6
9705,1,1,434,1260,826
9706,1,0,151,0,-151
9707,0,0,27,0,-27
9708,0,0,41,0,-41
9709,0,0,9,0,-9
9710,1,1,40,1387,1347
9711,1,0,173,0,-173
9712,1,0,47,0,-47
9713,1,0,74,0,-74
9714,0,0,43,0,-43
9715,1,0,62,0,-62
9716,1,1,1263,1530,267
9717,0,0,20,0,-20
9718,1,0,68,0,-68
9719,0,0,21,0,-21
9720,0,0,36,0,-36
9721,0,0,17,0,-17
9722,0,0,45,0,-45
9723,1,0,51,0,-51
9724,0,0,57,0,-57
9725,1,0,37,0,-37
9726,1,1,459,1238,779
9727,1,0,43,0,-43
9728,0,0,46,0,-46
9729,1,0,24,0,-24
9730,0,0,144,0,-144
9731,0,0,147,0,-147
9732,0,0,26,0,-26
9733,0,0,15,0,-15
9734,1,1,151,1586,1435
9735,0,0,3,0,-3
9736,1,0,32,0,-32
9737,1,1,221,1461,1240
9738,0,0,0,0,0
9739,0,0,31,0,-31
9740,0,0,171,0,-171
9741,0,0,0,0,0
9742,1,0,10,0,-10
9743,1,1,1281,1209,-72
9744,0,0,76,0,-76
9745,1,0,17,0,-17
9746,1,1,1864,1232,-632
9747,1,1,879,1501,622
9748,1,0,71,0,-71
9749,1,1,740,1593,853
9750,1,0,69,0,-69
9751,0,0,18,0,-18
9752,1,1,624,1210,586
9753,1,1,303,1458,1155
9754,1,1,727,1388,661
9755,1,0,4,0,-4
9756,1,0,2,0,-2
9757,0,0,12,0,-12
9758,0,0,19,0,-19
9759,0,0,10,0,-10
9760,1,0,94,0,-94
9761,0,0,92,0,-92
9762,0,0,21,0,-21
9763,0,0,23,0,-23
9764,1,0,73,0,-73
9765,1,0,14,0,-14
9766,1,0,131,0,-131
9767,1,0,4,0,-4
9768,1,0,21,0,-21
9769,0,0,8,0,-8
9770,0,0,42,0,-42
9771,1,0,2,0,-2
9772,0,0,22,0,-22
9773,0,0,8,0,-8
9774,0,0,35,0,-35
9775,0,0,36,0,-36
9776,0,0,143,0,-143
9777,1,0,125,0,-125
9778,1,1,203,1493,1290
9779,1,1,843,1419,576
9780,1,1,929,1353,424
9781,1,1,165,1325,1160
9782,0,0,27,0,-27
9783,1,0,19,0,-19
9784,0,0,65,0,-65
9785,0,0,23,0,-23
9786,0,0,12,0,-12
9787,1,1,876,1469,593
9788,1,0,141,0,-141
9789,1,1,23,1715,1692
9790,1,1,542,2101,1559
9791,0,0,37,0,-37
9792,0,0,11,0,-11
9793,1,1,262,1244,982
9794,0,0,81,0,-81
9795,1,1,1191,3969,2778
9796,1,0,22,0,-22
9797,1,1,350,1232,882
9798,0,0,19,0,-19
9799,0,0,30,0,-30
9800,1,0,17,0,-17
9801,1,0,4,0,-4
9802,0,0,130,0,-130
9803,1,0,42,0,-42
9804,0,0,68,0,-68
9805,0,0,87,0,-87
9806,0,0,24,0,-24
9807,1,0,1,0,-1
9808,0,0,108,0,-108
9809,1,0,35,0,-35
9810,0,0,15,0,-15
9811,1,0,3,0,-3
9812,1,0,52,0,-52
9813,1,1,6,1368,1362
9814,0,0,50,0,-50
9815,1,1,1197,1984,787
9816,1,0,19,0,-19
9817,1,1,262,1216,954
9818,0,0,5,0,-5
9819,0,0,4,0,-4
9820,1,0,15,0,-15
9821,0,0,8,0,-8
9822,0,0,11,0,-11
9823,0,0,15,0,-15
9824,0,0,35,0,-35
9825,1,1,122,1241,1119
9826,1,1,598,1613,1015
9827,0,0,22,0,-22
9828,1,0,65,0,-65
9829,1,1,222,1424,1202
9830,1,0,4,0,-4
9831,1,0,8,0,-8
9832,1,0,22,0,-22
9833,1,0,4,0,-4
9834,1,0,15,0,-15
9835,1,1,539,1357,818
9836,0,0,5,0,-5
9837,0,0,82,0,-82
9838,1,1,522,1604,1082
9839,1,0,19,0,-19
9840,1,0,16,0,-16
9841,1,1,1053,1387,334
9842,1,1,469,1878,1409
9843,0,0,101,0,-101
9844,0,0,100,0,-100
9845,1,1,332,1452,1120
9846,1,1,728,1332,604
9847,1,1,480,1709,1229
9848,0,0,9,0,-9
9849,0,0,75,0,-75
9850,0,0,42,0,-42
9851,1,1,205,1417,1212
9852,1,1,322,2429,2107
9853,0,0,1,0,-1
9854,1,0,91,0,-91
9855,1,1,1441,1211,-230
9856,1,0,15,0,-15
9857,0,0,6,0,-6
9858,1,1,262,1395,1133
9859,0,0,11,0,-11
9860,1,0,51,0,-51
9861,0,0,49,0,-49
9862,1,1,10,1453,1443
9863,1,0,95,0,-95
9864,1,1,271,1369,1098
9865,0,0,14,0,-14
9866,0,0,29,0,-29
9867,1,1,251,1208,957
9868,1,1,324,1962,1638
9869,1,1,213,1691,1478
9870,0,0,37,0,-37
9871,1,1,137,1346,1209
9872,1,0,66,0,-66
9873,0,0,11,0,-11
9874,0,0,38,0,-38
9875,1,1,272,1653,1381
9876,1,1,82,1253,1171
9877,0,0,43,0,-43
9878,0,0,12,0,-12
9879,1,1,897,2202,1305
9880,0,0,54,0,-54
9881,0,0,26,0,-26
9882,0,0,19,0,-19
9883,1,0,64,0,-64
9884,1,1,507,1571,1064
9885,0,0,9,0,-9
9886,0,0,53,0,-53
9887,1,1,407,1804,1397
9888,0,0,33,0,-33
9889,0,0,104,0,-104
9890,1,0,259,0,-259
9891,0,0,89,0,-89
9892,1,0,3,0,-3
9893,1,0,50,0,-50
9894,1,1,114,1614,1500
9895,0,0,26,0,-26
9896,1,1,603,1840,1237
9897,1,1,1845,1810,-35
9898,1,0,75,0,-75
9899,0,0,24,0,-24
9900,0,0,69,0,-69
9901,1,1,301,1544,1243
9902,0,0,49,0,-49
9903,0,0,16,0,-16
9904,0,0,15,0,-15
9905,0,0,71,0,-71
9906,1,0,15,0,-15
9907,1,1,301,1448,1147
9908,0,0,17,0,-17
9909,1,1,3100,1214,-1886
9910,0,0,42,0,-42
9911,0,0,0,0,0
9912,1,1,652,1974,1322
9913,1,1,1906,1385,-521
9914,1,0,66,0,-66
9915,0,0,13,0,-13
9916,0,0,123,0,-123
9917,0,0,49,0,-49
9918,1,0,8,0,-8
9919,1,1,519,1959,1440
9920,1,0,14,0,-14
9921,0,0,2,0,-2
9922,1,0,5,0,-5
9923,0,0,76,0,-76
9924,1,1,804,1744,940
9925,0,0,240,0,-240
9926,0,0,19,0,-19
9927,1,0,9,0,-9
9928,1,1,890,1216,326
9929,0,0,16,0,-16
9930,1,0,14,0,-14
9931,0,0,64,0,-64
9932,1,0,72,0,-72
9933,1,0,120,0,-120
9934,1,0,26,0,-26
9935,1,1,134,1329,1195
9936,1,0,162,0,-162
9937,1,0,65,0,-65
9938,1,1,2097,1413,-684
9939,1,0,43,0,-43
9940,0,0,46,0,-46
9941,1,0,40,0,-40
9942,0,0,0,0,0
9943,1,1,16,1878,1862
9944,1,0,25,0,-25
9945,0,0,8,0,-8
9946,1,0,19,0,-19
9947,1,0,4,0,-4
9948,1,1,129,1356,1227
9949,1,0,17,0,-17
9950,1,0,0,0,0
9951,0,0,10,0,-10
9952,0,0,7,0,-7
9953,1,1,349,1540,1191
9954,1,1,131,1923,1792
9955,0,0,30,0,-30
9956,1,0,56,0,-56
9957,1,0,36,0,-36
9958,1,1,393,1244,851
9959,0,0,41,0,-41
9960,1,0,27,0,-27
9961,1,1,378,4015,3637
9962,1,0,83,0,-83
9963,1,1,203,1507,1304
9964,0,0,27,0,-27
9965,0,0,144,0,-144
9966,1,0,169,0,-169
9967,0,0,31,0,-31
9968,0,0,57,0,-57
9969,1,0,73,0,-73
9970,1,0,47,0,-47
9971,1,1,497,1333,836
9972,1,1,482,1598,1116
9973,0,0,50,0,-50
9974,1,1,432,1394,962
9975,1,0,64,0,-64
9976,1,0,194,0,-194
9977,1,0,69,0,-69
9978,1,1,103,4421,4318
9979,0,0,12,0,-12
9980,1,0,34,0,-34
9981,1,0,23,0,-23
9982,1,1,541,1587,1046
9983,1,1,345,1576,1231
9984,0,0,11,0,-11
9985,1,1,10,1954,1944
9986,0,0,104,0,-104
9987,0,0,17,0,-17
9988,1,1,436,1461,1025
9989,1,1,135,1291,1156
9990,0,0,8,0,-8
9991,1,1,304,1647,1343
9992,1,0,30,0,-30
9993,0,0,122,0,-122
9994,1,1,338,1277,939
9995,1,0,92,0,-92
9996,1,1,1793,1381,-412
9997,1,1,228,1610,1382
9998,0,0,64,0,-64
9999,1,1,207,1359,1152
10000,1,1,533,1354,821
10001,1,0,42,0,-42
10002,1,1,481,1319,838
10003,1,1,273,1291,1018
10004,1,1,221,1246,1025
10005,1,1,161,1292,1131
10006,0,0,63,0,-63
10007,1,1,1452,1312,-140
10008,0,0,4,0,-4
10009,0,0,33,0,-33
10010,0,0,1,0,-1
10011,1,0,10,0,-10
10012,0,0,19,0,-19
10013,0,0,103,0,-103
10014,1,1,919,1292,373
10015,0,0,3,0,-3
10016,1,1,236,1628,1392
10017,1,0,25,0,-25
10018,0,0,13,0,-13
10019,0,0,21,0,-21
10020,0,0,90,0,-90
10021,1,1,359,1737,1378
10022,1,0,35,0,-35
10023,0,0,19,0,-19
10024,0,0,8,0,-8
10025,1,0,11,0,-11
10026,0,0,146,0,-146
10027,1,1,111,1441,1330
10028,1,1,14,1741,1727
10029,1,0,10,0,-10
10030,1,0,66,0,-66
10031,1,0,89,0,-89
10032,1,1,355,1238,883
10033,0,0,10,0,-10
10034,1,1,345,1247,902
10035,0,0,30,0,-30
10036,0,0,35,0,-35
10037,0,0,96,0,-96
10038,1,0,117,0,-117
10039,0,0,7,0,-7
10040,0,0,5,0,-5
10041,1,1,931,1343,412
10042,0,0,36,0,-36
10043,1,1,773,1428,655
10044,1,1,208,1897,1689
10045,1,0,17,0,-17
10046,1,1,1030,1577,547
10047,1,1,445,1444,999
10048,1,0,72,0,-72
10049,1,0,27,0,-27
10050,0,0,43,0,-43
10051,0,0,0,0,0
10052,1,0,72,0,-72
10053,0,0,99,0,-99
10054,1,0,153,0,-153
10055,1,1,1419,1717,298
